   id,    y+,          layer,       ux_1,        yplus_1
    1     0.458315     1.000000     0.009099     0.458888
    2     0.791717     1.000000     0.009744     0.792695
    3     1.016630     1.000000     0.011004     1.017853
    4     1.193092     1.000000     0.012823     1.194472
    5     1.337845     1.000000     0.015117     1.339308
    6     1.458022     1.000000     0.017775     1.459505
    7     1.557174     1.000000     0.020665     1.558616
    8     1.637151     1.000000     0.023633     1.638496
    9     1.698878     1.000000     0.026509     1.700074
   10     1.742699     1.000000     0.029106     1.743690
   11     1.768502     1.000000     0.031218     1.769231
   12     1.775713     1.000000     0.032620     1.776110
   13     1.763153     1.000000     0.033062     1.763127
   14     1.728751     1.000000     0.032299     1.728196
   15     1.669430     1.000000     0.030241     1.668460
   16     1.583413     1.000000     0.027382     1.583171
   17     1.479871     1.000000     0.025285     1.483261
   18     1.393353     1.000000     0.025756     1.401280
   19     1.361042     1.000000     0.027802     1.364301
   20     1.341644     1.000000     0.027975     1.336632
   21     1.280386     1.000000     0.029453     1.294526
   22     1.331957     1.000000     0.041096     1.363043
   23     1.576760     1.000000     0.057562     1.582023
   24     1.820430     1.000000     0.075128     1.857037
   25     2.155172     1.000000     0.106338     2.154858
   26     2.689102     1.000000     0.199361     2.757248
   27     3.482546     1.000000     0.342995     3.571931
   28     4.392094     1.000000     0.555499     4.447853
   29     5.154569     1.000000     0.784250     5.179975
   30     5.601587     1.000000     0.924508     5.616953
   31     5.880495     1.000000     1.022876     5.905713
   32     6.114706     1.000000     1.114307     6.153657
   33     6.390571     1.000000     1.214110     6.422252
   34     6.672956     1.000000     1.318711     6.695237
   35     6.913052     1.000000     1.424920     6.944921
   36     7.145442     1.000000     1.534663     7.175947
   37     7.362872     1.000000     1.649796     7.398865
   38     7.595956     1.000000     1.774021     7.630094
   39     7.825781     1.000000     1.880715     7.836336
   40     7.923402     1.000000     1.954548     7.965688
   41     8.053385     1.000000     2.043201     8.099901
   42     8.243999     1.000000     2.147737     8.269569
   43     8.398298     1.000000     2.241077     8.423282
   44     8.525980     1.000000     2.323857     8.555098
   45     8.636483     1.000000     2.395614     8.666001
   46     8.735702     1.000000     2.457143     8.759182
   47     8.806026     1.000000     2.509612     8.837287
   48     8.884834     1.000000     2.554870     8.906207
   49     8.936484     1.000000     2.587201     8.956235
   50     8.974794     1.000000     2.609806     8.992390
   51     9.001669     1.000000     2.624521     9.018569
   52     9.022839     1.000000     2.632392     9.037016
   53     9.035230     1.000000     2.633009     9.047339
   54     9.039653     1.000000     2.627754     9.051054
   55     9.037659     1.000000     2.614772     9.046914
   56     9.035141     1.000000     2.599572     9.041825
   57     9.014400     1.000000     2.572574     9.021639
   58     9.007451     1.000000     2.548082     9.008568
   59     8.967691     1.000000     2.508480     8.972693
   60     8.955897     1.000000     2.475142     8.951605
   61     8.900971     1.000000     2.425350     8.903045
   62     8.881788     1.000000     2.382811     8.872286
   63     8.814452     1.000000     2.324839     8.813020
   64     8.784081     1.000000     2.273403     8.770732
   65     8.705938     1.000000     2.208851     8.702779
   66     8.664526     1.000000     2.150109     8.650290
   67     8.587153     1.000000     2.080667     8.575503
   68     8.528004     1.000000     2.017521     8.511156
   69     8.411053     1.000000     1.935824     8.409496
   70     8.319998     1.000000     1.852088     8.318834
   71     8.225128     1.000000     1.771675     8.223938
   72     8.125821     1.000000     1.690628     8.124605
   73     8.021562     1.000000     1.608731     8.020341
   74     7.912034     1.000000     1.526109     7.910819
   75     7.797014     1.000000     1.443008     7.795812
   76     7.676319     1.000000     1.359722     7.675132
   77     7.549770     1.000000     1.276566     7.548601
   78     7.417185     1.000000     1.193863     7.416036
   79     7.278365     1.000000     1.111938     7.277236
   80     7.133085     1.000000     1.031117     7.131979
   81     6.981092     1.000000     0.951722     6.980009
   82     6.822098     1.000000     0.874070     6.821040
   83     6.655769     1.000000     0.798473     6.654736
   84     6.481716     1.000000     0.725232     6.480710
   85     6.299483     1.000000     0.654640     6.298506
   86     6.108535     1.000000     0.586981     6.107587
   87     5.908227     1.000000     0.522524     5.907311
   88     5.697791     1.000000     0.461527     5.696907
   89     5.476284     1.000000     0.404235     5.475435
   90     5.242543     1.000000     0.350876     5.241730
   91     4.995104     1.000000     0.301664     4.994329
   92     4.732091     1.000000     0.256795     4.731357
   93     4.451034     1.000000     0.216448     4.450344
   94     4.148583     1.000000     0.180785     4.147940
   95     3.820001     1.000000     0.149948     3.819409
   96     3.458231     1.000000     0.124060     3.457695
   97     3.051926     1.000000     0.103225     3.051453
   98     2.580650     1.000000     0.087525     2.580250
   99     1.999635     1.000000     0.077024     1.999325
  100     1.154684     1.000000     0.071762     1.154505
  101     1.154684     1.000000     0.071762     1.154505
  102     1.999635     1.000000     0.077024     1.999325
  103     2.580650     1.000000     0.087525     2.580250
  104     3.051926     1.000000     0.103225     3.051453
  105     3.458231     1.000000     0.124060     3.457695
  106     3.820001     1.000000     0.149948     3.819409
  107     4.148583     1.000000     0.180785     4.147940
  108     4.451034     1.000000     0.216448     4.450344
  109     4.732091     1.000000     0.256795     4.731357
  110     4.995104     1.000000     0.301664     4.994329
  111     5.242543     1.000000     0.350876     5.241730
  112     5.476284     1.000000     0.404235     5.475435
  113     5.697791     1.000000     0.461527     5.696907
  114     5.908227     1.000000     0.522524     5.907311
  115     6.108535     1.000000     0.586981     6.107587
  116     6.299483     1.000000     0.654640     6.298506
  117     6.481716     1.000000     0.725232     6.480710
  118     6.655769     1.000000     0.798473     6.654736
  119     6.822098     1.000000     0.874070     6.821040
  120     6.981092     1.000000     0.951722     6.980009
  121     7.133085     1.000000     1.031117     7.131979
  122     7.278365     1.000000     1.111938     7.277236
  123     7.417185     1.000000     1.193863     7.416036
  124     7.549770     1.000000     1.276566     7.548601
  125     7.676319     1.000000     1.359722     7.675132
  126     7.797014     1.000000     1.443008     7.795812
  127     7.912034     1.000000     1.526109     7.910819
  128     8.021562     1.000000     1.608731     8.020341
  129     8.125821     1.000000     1.690628     8.124605
  130     8.225128     1.000000     1.771675     8.223938
  131     8.319998     1.000000     1.852088     8.318834
  132     8.411053     1.000000     1.935824     8.409496
  133     8.528004     1.000000     2.017521     8.511156
  134     8.587153     1.000000     2.080667     8.575503
  135     8.664526     1.000000     2.150109     8.650290
  136     8.705938     1.000000     2.208851     8.702779
  137     8.784081     1.000000     2.273403     8.770732
  138     8.814452     1.000000     2.324839     8.813020
  139     8.881788     1.000000     2.382811     8.872286
  140     8.900971     1.000000     2.425350     8.903045
  141     8.955897     1.000000     2.475142     8.951605
  142     8.967691     1.000000     2.508480     8.972693
  143     9.007451     1.000000     2.548082     9.008568
  144     9.014400     1.000000     2.572574     9.021639
  145     9.035141     1.000000     2.599572     9.041825
  146     9.037659     1.000000     2.614772     9.046914
  147     9.039653     1.000000     2.627754     9.051054
  148     9.035230     1.000000     2.633009     9.047339
  149     9.022839     1.000000     2.632392     9.037016
  150     9.001669     1.000000     2.624521     9.018569
  151     8.974794     1.000000     2.609806     8.992390
  152     8.936484     1.000000     2.587201     8.956235
  153     8.884834     1.000000     2.554870     8.906207
  154     8.806026     1.000000     2.509612     8.837287
  155     8.735702     1.000000     2.457143     8.759182
  156     8.636483     1.000000     2.395614     8.666001
  157     8.525980     1.000000     2.323857     8.555098
  158     8.398298     1.000000     2.241077     8.423282
  159     8.243999     1.000000     2.147737     8.269569
  160     8.053385     1.000000     2.043201     8.099901
  161     7.923402     1.000000     1.954548     7.965688
  162     7.825781     1.000000     1.880715     7.836336
  163     7.595956     1.000000     1.774021     7.630094
  164     7.362872     1.000000     1.649796     7.398865
  165     7.145442     1.000000     1.534663     7.175947
  166     6.913052     1.000000     1.424920     6.944921
  167     6.672956     1.000000     1.318711     6.695237
  168     6.390571     1.000000     1.214110     6.422252
  169     6.114706     1.000000     1.114307     6.153657
  170     5.880495     1.000000     1.022876     5.905713
  171     5.601587     1.000000     0.924508     5.616953
  172     5.154569     1.000000     0.784250     5.179975
  173     4.392094     1.000000     0.555499     4.447853
  174     3.482546     1.000000     0.342995     3.571931
  175     2.689102     1.000000     0.199361     2.757248
  176     2.155172     1.000000     0.106338     2.154858
  177     1.820430     1.000000     0.075128     1.857037
  178     1.576760     1.000000     0.057562     1.582023
  179     1.331957     1.000000     0.041096     1.363043
  180     1.280386     1.000000     0.029453     1.294526
  181     1.341644     1.000000     0.027975     1.336632
  182     1.361042     1.000000     0.027802     1.364301
  183     1.393353     1.000000     0.025756     1.401280
  184     1.479871     1.000000     0.025285     1.483261
  185     1.583413     1.000000     0.027382     1.583171
  186     1.669430     1.000000     0.030241     1.668460
  187     1.728751     1.000000     0.032299     1.728196
  188     1.763153     1.000000     0.033062     1.763127
  189     1.775713     1.000000     0.032620     1.776110
  190     1.768502     1.000000     0.031218     1.769231
  191     1.742699     1.000000     0.029106     1.743690
  192     1.698878     1.000000     0.026509     1.700074
  193     1.637151     1.000000     0.023633     1.638496
  194     1.557174     1.000000     0.020665     1.558616
  195     1.458022     1.000000     0.017775     1.459505
  196     1.337845     1.000000     0.015117     1.339308
  197     1.193092     1.000000     0.012823     1.194472
  198     1.016630     1.000000     0.011004     1.017853
  199     0.791717     1.000000     0.009744     0.792695
  200     0.458315     1.000000     0.009099     0.458888
