   id,    y+,          layer,       ux_1,        yplus_1
    1     0.983165     1.000000     0.048292     0.982722
    2     1.701555     1.000000     0.052461     1.704844
    3     2.193909     1.000000     0.060375     2.203446
    4     2.596789     1.000000     0.071913     2.607970
    5     2.946135     1.000000     0.087599     2.956799
    6     3.258034     1.000000     0.107122     3.270487
    7     3.540718     1.000000     0.130562     3.556263
    8     3.807085     1.000000     0.157671     3.823104
    9     4.055233     1.000000     0.187662     4.069016
   10     4.284052     1.000000     0.222216     4.300836
   11     4.506364     1.000000     0.261277     4.525284
   12     4.715616     1.000000     0.302601     4.739314
   13     4.921387     1.000000     0.346313     4.938889
   14     5.114499     1.000000     0.395107     5.130528
   15     5.300439     1.000000     0.448298     5.322126
   16     5.478083     1.000000     0.503311     5.508120
   17     5.651982     1.000000     0.560826     5.686082
   18     5.830730     1.000000     0.620320     5.856410
   19     5.997971     1.000000     0.681924     6.017323
   20     6.157668     1.000000     0.747630     6.174033
   21     6.311012     1.000000     0.817332     6.330232
   22     6.459245     1.000000     0.888966     6.485798
   23     6.609302     1.000000     0.961906     6.635665
   24     6.751934     1.000000     1.034886     6.779465
   25     6.891377     1.000000     1.110202     6.916979
   26     7.027318     1.000000     1.188320     7.054488
   27     7.156941     1.000000     1.265300     7.186445
   28     7.281423     1.000000     1.343236     7.311755
   29     7.409873     1.000000     1.423217     7.436567
   30     7.529332     1.000000     1.501984     7.556661
   31     7.646293     1.000000     1.579786     7.671033
   32     7.754310     1.000000     1.658015     7.781199
   33     7.862026     1.000000     1.736172     7.889775
   34     7.965714     1.000000     1.812483     7.992529
   35     8.065646     1.000000     1.888532     8.093403
   36     8.161707     1.000000     1.962142     8.189498
   37     8.252507     1.000000     2.032936     8.279812
   38     8.339615     1.000000     2.101645     8.365535
   39     8.424287     1.000000     2.167359     8.447504
   40     8.495777     1.000000     2.228808     8.522113
   41     8.568094     1.000000     2.287712     8.592992
   42     8.637306     1.000000     2.344005     8.661596
   43     8.701881     1.000000     2.396482     8.725639
   44     8.762022     1.000000     2.444915     8.785053
   45     8.817902     1.000000     2.489121     8.839913
   46     8.868578     1.000000     2.528651     8.889771
   47     8.914231     1.000000     2.563350     8.934652
   48     8.955074     1.000000     2.593084     8.974556
   49     8.990997     1.000000     2.617672     9.009410
   50     9.021680     1.000000     2.636954     9.039106
   51     9.047848     1.000000     2.651064     9.064046
   52     9.069004     1.000000     2.659748     9.083893
   53     9.084969     1.000000     2.662809     9.098367
   54     9.095631     1.000000     2.660227     9.107446
   55     9.100859     1.000000     2.651982     9.111098
   56     9.100755     1.000000     2.638154     9.109245
   57     9.094117     1.000000     2.618344     9.101231
   58     9.083244     1.000000     2.592949     9.087675
   59     9.063728     1.000000     2.561213     9.066586
   60     9.037676     1.000000     2.523251     9.039208
   61     9.017897     1.000000     2.484812     9.011756
   62     8.966874     1.000000     2.434789     8.966744
   63     8.924908     1.000000     2.378750     8.917852
   64     8.876456     1.000000     2.322389     8.866259
   65     8.809532     1.000000     2.256800     8.794833
   66     8.728197     1.000000     2.187697     8.713280
   67     8.620337     1.000000     2.106375     8.618946
   68     8.537040     1.000000     2.025830     8.535875
   69     8.450407     1.000000     1.947768     8.449200
   70     8.359681     1.000000     1.868581     8.358441
   71     8.264311     1.000000     1.788011     8.263061
   72     8.163971     1.000000     1.706154     8.162725
   73     8.058449     1.000000     1.623238     8.057212
   74     7.947577     1.000000     1.539542     7.946354
   75     7.831203     1.000000     1.455373     7.829995
   76     7.709171     1.000000     1.371051     7.707981
   77     7.581320     1.000000     1.286902     7.580149
   78     7.447472     1.000000     1.203253     7.446321
   79     7.307429     1.000000     1.120432     7.306299
   80     7.160966     1.000000     1.038765     7.159858
   81     7.007828     1.000000     0.958573     7.006744
   82     6.847722     1.000000     0.880174     6.846663
   83     6.680312     1.000000     0.803876     6.679279
   84     6.505206     1.000000     0.729980     6.504199
   85     6.321943     1.000000     0.658778     6.320965
   86     6.129983     1.000000     0.590553     6.129035
   87     5.928679     1.000000     0.525573     5.927762
   88     5.717255     1.000000     0.464094     5.716371
   89     5.494765     1.000000     0.406361     5.493915
   90     5.260039     1.000000     0.352601     5.259225
   91     5.011606     1.000000     0.303027     5.010831
   92     4.747583     1.000000     0.257834     4.746848
   93     4.465489     1.000000     0.217201     4.464798
   94     4.161961     1.000000     0.181289     4.161317
   95     3.832245     1.000000     0.150239     3.831652
   96     3.469260     1.000000     0.124174     3.468723
   97     3.061620     1.000000     0.103198     3.061146
   98     2.588822     1.000000     0.087393     2.588421
   99     2.005955     1.000000     0.076821     2.005645
  100     1.158329     1.000000     0.071525     1.158150
  101     1.158329     1.000000     0.071525     1.158150
  102     2.005955     1.000000     0.076821     2.005645
  103     2.588822     1.000000     0.087393     2.588421
  104     3.061620     1.000000     0.103198     3.061146
  105     3.469260     1.000000     0.124174     3.468723
  106     3.832245     1.000000     0.150239     3.831652
  107     4.161961     1.000000     0.181289     4.161317
  108     4.465489     1.000000     0.217201     4.464798
  109     4.747583     1.000000     0.257834     4.746848
  110     5.011606     1.000000     0.303027     5.010831
  111     5.260039     1.000000     0.352601     5.259225
  112     5.494765     1.000000     0.406361     5.493915
  113     5.717255     1.000000     0.464094     5.716371
  114     5.928679     1.000000     0.525573     5.927762
  115     6.129983     1.000000     0.590553     6.129035
  116     6.321943     1.000000     0.658778     6.320965
  117     6.505206     1.000000     0.729980     6.504199
  118     6.680312     1.000000     0.803876     6.679279
  119     6.847722     1.000000     0.880174     6.846663
  120     7.007828     1.000000     0.958573     7.006744
  121     7.160966     1.000000     1.038765     7.159858
  122     7.307429     1.000000     1.120432     7.306299
  123     7.447472     1.000000     1.203253     7.446321
  124     7.581320     1.000000     1.286902     7.580149
  125     7.709171     1.000000     1.371051     7.707981
