        time, ID, Cx, Cy, Ct (Pressure), x_position, y_postion, angle
  0.00000000E+00    1  0.35388359E-15  -0.13487475E-15   0.48079873E-23       0.0000E+00       0.0000E+00       0.0000E+00
  0.15000000E-01    1  0.15771783E+00  -0.65338089E-14  -0.14986445E-20       0.0000E+00       0.0000E+00       0.0000E+00
  0.30000000E-01    1  0.15913983E+00   0.46711712E-13  -0.83822089E-20       0.0000E+00       0.0000E+00       0.0000E+00
  0.45000000E-01    1  0.15965933E+00   0.13727626E-13  -0.74357075E-21       0.0000E+00       0.0000E+00       0.0000E+00
  0.60000000E-01    1  0.16138431E+00  -0.33161218E-13  -0.16919592E-20       0.0000E+00       0.0000E+00       0.0000E+00
  0.75000000E-01    1  0.16366970E+00  -0.26581940E-12   0.26032925E-19       0.0000E+00       0.0000E+00       0.0000E+00
  0.90000000E-01    1  0.17011595E+00  -0.12723180E-12  -0.31611560E-19       0.0000E+00       0.0000E+00       0.0000E+00
  0.10500000E+00    1  0.17441884E+00  -0.51732002E-13  -0.63005701E-20       0.0000E+00       0.0000E+00       0.0000E+00
  0.12000000E+00    1  0.17954930E+00  -0.99638180E-16   0.36473366E-20       0.0000E+00       0.0000E+00       0.0000E+00
  0.13500000E+00    1  0.18506412E+00  -0.24396717E-14  -0.17402975E-19       0.0000E+00       0.0000E+00       0.0000E+00
  0.15000000E+00    1  0.19050225E+00   0.21222713E-12  -0.40932878E-19       0.0000E+00       0.0000E+00       0.0000E+00
  0.16500000E+00    1  0.19442704E+00   0.16799198E-13   0.44802687E-20       0.0000E+00       0.0000E+00       0.0000E+00
  0.18000000E+00    1  0.19931176E+00  -0.14500608E-13   0.33545147E-20       0.0000E+00       0.0000E+00       0.0000E+00
  0.19500000E+00    1  0.20442477E+00  -0.93572014E-13   0.51616587E-20       0.0000E+00       0.0000E+00       0.0000E+00
  0.21000000E+00    1  0.20939898E+00  -0.13933353E-14  -0.64479892E-20       0.0000E+00       0.0000E+00       0.0000E+00
  0.22500000E+00    1  0.21292031E+00  -0.48599091E-14   0.96027914E-21       0.0000E+00       0.0000E+00       0.0000E+00
  0.24000000E+00    1  0.21739256E+00   0.25707409E-13   0.59344005E-20       0.0000E+00       0.0000E+00       0.0000E+00
  0.25500000E+00    1  0.22222195E+00   0.48332811E-13   0.30176867E-19       0.0000E+00       0.0000E+00       0.0000E+00
  0.27000000E+00    1  0.22700056E+00   0.68051820E-13  -0.12369194E-20       0.0000E+00       0.0000E+00       0.0000E+00
  0.28500000E+00    1  0.23055531E+00  -0.23484361E-14   0.25897862E-20       0.0000E+00       0.0000E+00       0.0000E+00
  0.30000000E+00    1  0.23545873E+00   0.16078279E-12  -0.64253283E-19       0.0000E+00       0.0000E+00       0.0000E+00
  0.31500000E+00    1  0.24074638E+00   0.35280172E-12  -0.26780942E-19       0.0000E+00       0.0000E+00       0.0000E+00
  0.33000000E+00    1  0.24576709E+00  -0.29249110E-12   0.28174276E-19       0.0000E+00       0.0000E+00       0.0000E+00
  0.34500000E+00    1  0.25066511E+00   0.87824116E-13   0.85042439E-20       0.0000E+00       0.0000E+00       0.0000E+00
  0.36000000E+00    1  0.25572875E+00  -0.79631478E-13  -0.51667220E-19       0.0000E+00       0.0000E+00       0.0000E+00
  0.37500000E+00    1  0.26073797E+00  -0.87176360E-14  -0.46615427E-19       0.0000E+00       0.0000E+00       0.0000E+00
  0.39000000E+00    1  0.26612529E+00   0.23478208E-13  -0.66366355E-19       0.0000E+00       0.0000E+00       0.0000E+00
  0.40500000E+00    1  0.27174063E+00  -0.12778025E-12   0.57484613E-19       0.0000E+00       0.0000E+00       0.0000E+00
  0.42000000E+00    1  0.27762164E+00   0.12720044E-12  -0.81754396E-20       0.0000E+00       0.0000E+00       0.0000E+00
  0.43500000E+00    1  0.28356522E+00   0.32472151E-12   0.11876168E-19       0.0000E+00       0.0000E+00       0.0000E+00
  0.45000000E+00    1  0.29126898E+00   0.92632878E-13   0.52385988E-19       0.0000E+00       0.0000E+00       0.0000E+00
  0.46500000E+00    1  0.29656873E+00   0.13425453E-12  -0.13662116E-19       0.0000E+00       0.0000E+00       0.0000E+00
  0.48000000E+00    1  0.30334144E+00   0.16027056E-12   0.14155335E-19       0.0000E+00       0.0000E+00       0.0000E+00
  0.49500000E+00    1  0.31115092E+00   0.86206541E-13   0.67652698E-19       0.0000E+00       0.0000E+00       0.0000E+00
