   id,    y+,          layer,       ux_1,        yplus_1
    1     1.076479     1.000000     0.059575     1.077239
    2     1.864105     1.000000     0.064461     1.867702
    3     2.405533     1.000000     0.073881     2.412456
    4     2.844090     1.000000     0.087791     2.854826
    5     3.220642     1.000000     0.106211     3.236576
    6     3.561286     1.000000     0.129037     3.576831
    7     3.869922     1.000000     0.156130     3.886074
    8     4.154151     1.000000     0.187400     4.170601
    9     4.418075     1.000000     0.223157     4.433383
   10     4.664851     1.000000     0.264192     4.683653
   11     4.900140     1.000000     0.308239     4.920894
   12     5.122032     1.000000     0.355832     5.144599
   13     5.332084     1.000000     0.407035     5.357095
   14     5.530375     1.000000     0.461796     5.559533
   15     5.727056     1.000000     0.519820     5.752888
   16     5.913039     1.000000     0.580768     5.937787
   17     6.090992     1.000000     0.644540     6.114744
   18     6.261728     1.000000     0.710786     6.283657
   19     6.426054     1.000000     0.780403     6.445296
   20     6.582791     1.000000     0.853281     6.604220
   21     6.734426     1.000000     0.927583     6.758829
   22     6.880185     1.000000     1.002966     6.906224
   23     7.020225     1.000000     1.079731     7.047742
   24     7.154216     1.000000     1.157788     7.183755
   25     7.285074     1.000000     1.236743     7.314571
   26     7.412089     1.000000     1.316174     7.440287
   27     7.533444     1.000000     1.395963     7.561085
   28     7.649829     1.000000     1.475799     7.677083
   29     7.761492     1.000000     1.555377     7.788365
   30     7.868569     1.000000     1.634338     7.894877
   31     7.971345     1.000000     1.712368     7.996221
   32     8.069848     1.000000     1.790621     8.095542
   33     8.164068     1.000000     1.866814     8.190021
   34     8.253536     1.000000     1.941106     8.279635
   35     8.338720     1.000000     2.013179     8.364701
   36     8.419656     1.000000     2.082977     8.445385
   37     8.496347     1.000000     2.150209     8.521719
   38     8.568800     1.000000     2.214607     8.593725
   39     8.637025     1.000000     2.275910     8.661411
   40     8.701020     1.000000     2.333865     8.724776
   41     8.760794     1.000000     2.388225     8.783810
   42     8.816386     1.000000     2.438756     8.838495
   43     8.867897     1.000000     2.485259     8.888800
   44     8.914407     1.000000     2.527516     8.934737
   45     8.956746     1.000000     2.565297     8.976240
   46     8.994702     1.000000     2.598462     9.013290
   47     9.028234     1.000000     2.626850     9.045852
   48     9.057307     1.000000     2.650321     9.073887
   49     9.081881     1.000000     2.668754     9.097356
   50     9.101916     1.000000     2.682047     9.116216
   51     9.117364     1.000000     2.690121     9.130423
   52     9.128177     1.000000     2.692915     9.139932
   53     9.134301     1.000000     2.690392     9.144697
   54     9.135677     1.000000     2.682536     9.144671
   55     9.132226     1.000000     2.669354     9.139801
   56     9.123845     1.000000     2.650871     9.130036
   57     9.110586     1.000000     2.627137     9.115316
   58     9.092478     1.000000     2.598222     9.095579
   59     9.069367     1.000000     2.564212     9.070747
   60     9.041157     1.000000     2.525212     9.040728
   61     9.007719     1.000000     2.481336     9.005396
   62     8.968873     1.000000     2.432704     8.964560
   63     8.924328     1.000000     2.379429     8.917894
   64     8.873526     1.000000     2.321631     8.864730
   65     8.814874     1.000000     2.258625     8.801680
   66     8.742429     1.000000     2.194673     8.729958
   67     8.630660     1.000000     2.112997     8.631633
   68     8.541960     1.000000     2.028950     8.540948
   69     8.454290     1.000000     1.949792     8.453122
   70     8.362979     1.000000     1.870128     8.361758
   71     8.267232     1.000000     1.789283     8.265991
   72     8.166622     1.000000     1.707239     8.165381
   73     8.060891     1.000000     1.624181     8.059657
   74     7.949848     1.000000     1.540370     7.948626
   75     7.833326     1.000000     1.456103     7.832119
   76     7.711165     1.000000     1.371695     7.709975
   77     7.583199     1.000000     1.287470     7.582028
   78     7.449246     1.000000     1.203752     7.448095
   79     7.309107     1.000000     1.120869     7.307977
   80     7.162555     1.000000     1.039145     7.161447
   81     7.009334     1.000000     0.958902     7.008250
   82     6.849151     1.000000     0.880455     6.848092
   83     6.681668     1.000000     0.804113     6.680635
   84     6.506493     1.000000     0.730178     6.505486
   85     6.323164     1.000000     0.658940     6.322186
   86     6.131142     1.000000     0.590682     6.130193
   87     5.929777     1.000000     0.525671     5.928859
   88     5.718294     1.000000     0.464165     5.717409
   89     5.495746     1.000000     0.406407     5.494896
   90     5.260964     1.000000     0.352625     5.260149
   91     5.012475     1.000000     0.303030     5.011699
   92     4.748395     1.000000     0.257820     4.747660
   93     4.466245     1.000000     0.217171     4.465553
   94     4.162658     1.000000     0.181245     4.162014
   95     3.832881     1.000000     0.150184     3.832288
   96     3.469832     1.000000     0.124110     3.469295
   97     3.062122     1.000000     0.103126     3.061648
   98     2.589245     1.000000     0.087316     2.588844
   99     2.006282     1.000000     0.076740     2.005971
  100     1.158518     1.000000     0.071442     1.158339
  101     1.158518     1.000000     0.071442     1.158339
  102     2.006282     1.000000     0.076740     2.005971
  103     2.589245     1.000000     0.087316     2.588844
  104     3.062122     1.000000     0.103126     3.061648
  105     3.469832     1.000000     0.124110     3.469295
  106     3.832881     1.000000     0.150184     3.832288
  107     4.162658     1.000000     0.181245     4.162014
  108     4.466245     1.000000     0.217171     4.465553
  109     4.748395     1.000000     0.257820     4.747660
  110     5.012475     1.000000     0.303030     5.011699
  111     5.260964     1.000000     0.352625     5.260149
  112     5.495746     1.000000     0.406407     5.494896
  113     5.718294     1.000000     0.464165     5.717409
  114     5.929777     1.000000     0.525671     5.928859
  115     6.131142     1.000000     0.590682     6.130193
  116     6.323164     1.000000     0.658940     6.322186
  117     6.506493     1.000000     0.730178     6.505486
  118     6.681668     1.000000     0.804113     6.680635
  119     6.849151     1.000000     0.880455     6.848092
  120     7.009334     1.000000     0.958902     7.008250
  121     7.162555     1.000000     1.039145     7.161447
  122     7.309107     1.000000     1.120869     7.307977
  123     7.449246     1.000000     1.203752     7.448095
  124     7.583199     1.000000     1.287470     7.582028
  125     7.711165     1.000000     1.371695     7.709975
  126     7.833326     1.000000     1.456103     7.832119
  127     7.949848     1.000000     1.540370     7.948626
  128     8.060891     1.000000     1.624181     8.059657
  129     8.166622     1.000000     1.707239     8.165381
  130     8.267232     1.000000     1.789283     8.265991
  131     8.362979     1.000000     1.870128     8.361758
  132     8.454290     1.000000     1.949792     8.453122
  133     8.541960     1.000000     2.028950     8.540948
  134     8.630660     1.000000     2.112997     8.631633
  135     8.742429     1.000000     2.194673     8.729958
  136     8.814874     1.000000     2.258625     8.801680
  137     8.873526     1.000000     2.321631     8.864730
  138     8.924328     1.000000     2.379429     8.917894
  139     8.968873     1.000000     2.432704     8.964560
  140     9.007719     1.000000     2.481336     9.005396
  141     9.041157     1.000000     2.525212     9.040728
  142     9.069367     1.000000     2.564212     9.070747
  143     9.092478     1.000000     2.598222     9.095579
  144     9.110586     1.000000     2.627137     9.115316
  145     9.123845     1.000000     2.650871     9.130036
  146     9.132226     1.000000     2.669354     9.139801
  147     9.135677     1.000000     2.682536     9.144671
  148     9.134301     1.000000     2.690392     9.144697
  149     9.128177     1.000000     2.692915     9.139932
  150     9.117364     1.000000     2.690121     9.130423
  151     9.101916     1.000000     2.682047     9.116216
  152     9.081881     1.000000     2.668754     9.097356
  153     9.057307     1.000000     2.650321     9.073887
  154     9.028234     1.000000     2.626850     9.045852
  155     8.994702     1.000000     2.598462     9.013290
  156     8.956746     1.000000     2.565297     8.976240
  157     8.914407     1.000000     2.527516     8.934737
  158     8.867897     1.000000     2.485259     8.888800
  159     8.816386     1.000000     2.438756     8.838495
  160     8.760794     1.000000     2.388225     8.783810
  161     8.701020     1.000000     2.333865     8.724776
  162     8.637025     1.000000     2.275910     8.661411
  163     8.568800     1.000000     2.214607     8.593725
  164     8.496347     1.000000     2.150209     8.521719
  165     8.419656     1.000000     2.082977     8.445385
  166     8.338720     1.000000     2.013179     8.364701
  167     8.253536     1.000000     1.941106     8.279635
  168     8.164068     1.000000     1.866814     8.190021
  169     8.069848     1.000000     1.790621     8.095542
  170     7.971345     1.000000     1.712368     7.996221
  171     7.868569     1.000000     1.634338     7.894877
  172     7.761492     1.000000     1.555377     7.788365
  173     7.649829     1.000000     1.475799     7.677083
  174     7.533444     1.000000     1.395963     7.561085
  175     7.412089     1.000000     1.316174     7.440287
  176     7.285074     1.000000     1.236743     7.314571
  177     7.154216     1.000000     1.157788     7.183755
  178     7.020225     1.000000     1.079731     7.047742
  179     6.880185     1.000000     1.002966     6.906224
  180     6.734426     1.000000     0.927583     6.758829
  181     6.582791     1.000000     0.853281     6.604220
  182     6.426054     1.000000     0.780403     6.445296
  183     6.261728     1.000000     0.710786     6.283657
  184     6.090992     1.000000     0.644540     6.114744
  185     5.913039     1.000000     0.580768     5.937787
  186     5.727056     1.000000     0.519820     5.752888
  187     5.530375     1.000000     0.461796     5.559533
  188     5.332084     1.000000     0.407035     5.357095
  189     5.122032     1.000000     0.355832     5.144599
  190     4.900140     1.000000     0.308239     4.920894
  191     4.664851     1.000000     0.264192     4.683653
  192     4.418075     1.000000     0.223157     4.433383
  193     4.154151     1.000000     0.187400     4.170601
  194     3.869922     1.000000     0.156130     3.886074
  195     3.561286     1.000000     0.129037     3.576831
  196     3.220642     1.000000     0.106211     3.236576
  197     2.844090     1.000000     0.087791     2.854826
  198     2.405533     1.000000     0.073881     2.412456
  199     1.864105     1.000000     0.064461     1.867702
  200     1.076479     1.000000     0.059575     1.077239
