 Panel_ID=           1
 -0.13384888E-01  -0.25802391E-06
 -0.13270064E-01  -0.77661142E-06
 -0.13040659E-01  -0.12971712E-05
 -0.12698501E-01  -0.18162312E-05
 -0.12244622E-01  -0.23342261E-05
 -0.11679929E-01  -0.28541363E-05
 -0.11006872E-01  -0.33743031E-05
 -0.10226267E-01  -0.38974068E-05
 -0.93516497E-02  -0.44108678E-05
 -0.83768203E-02  -0.49256311E-05
 -0.72943886E-02  -0.54523679E-05
 -0.61286742E-02  -0.59731778E-05
 -0.48922652E-02  -0.64789645E-05
 -0.35613393E-02  -0.69914156E-05
 -0.21364627E-02  -0.75187990E-05
 -0.65350365E-03  -0.80420775E-05
  0.88486480E-03  -0.85602279E-05
  0.24649827E-02  -0.90677567E-05
  0.40782133E-02  -0.95599793E-05
  0.57585212E-02  -0.10059128E-04
  0.75121195E-02  -0.10571601E-04
  0.92898963E-02  -0.11080052E-04
  0.11091838E-01  -0.11584548E-04
  0.12878396E-01  -0.12071817E-04
  0.14693766E-01  -0.12559713E-04
  0.16532337E-01  -0.13049579E-04
  0.18331450E-01  -0.13522494E-04
  0.20131256E-01  -0.13988727E-04
  0.21937819E-01  -0.14455855E-04
  0.23694150E-01  -0.14908236E-04
  0.25397995E-01  -0.15342334E-04
  0.27095641E-01  -0.15777668E-04
  0.28732888E-01  -0.16199990E-04
  0.30339896E-01  -0.16617521E-04
  0.31886521E-01  -0.17022118E-04
  0.33353028E-01  -0.17410250E-04
  0.34748689E-01  -0.17783730E-04
  0.36068602E-01  -0.18143817E-04
  0.37258494E-01  -0.18470566E-04
  0.38392560E-01  -0.18790694E-04
  0.39462303E-01  -0.19102817E-04
  0.40431548E-01  -0.19397219E-04
  0.41299036E-01  -0.19673378E-04
  0.42065116E-01  -0.19931957E-04
  0.42721803E-01  -0.20170524E-04
  0.43264872E-01  -0.20388405E-04
  0.43694449E-01  -0.20585196E-04
  0.44008348E-01  -0.20760489E-04
  0.44204622E-01  -0.20913803E-04
  0.44285668E-01  -0.21045394E-04
  0.44248719E-01  -0.21154363E-04
  0.44089066E-01  -0.21239443E-04
  0.43808165E-01  -0.21300485E-04
  0.43406999E-01  -0.21337004E-04
  0.42887181E-01  -0.21348916E-04
  0.42248061E-01  -0.21335468E-04
  0.41498361E-01  -0.21297416E-04
  0.40642538E-01  -0.21234069E-04
  0.39662475E-01  -0.21138563E-04
  0.38566497E-01  -0.21010076E-04
  0.37315936E-01  -0.20836172E-04
  0.36041091E-01  -0.20663702E-04
  0.34780976E-01  -0.20488049E-04
  0.33220072E-01  -0.20188661E-04
  0.31754315E-01  -0.19906130E-04
  0.30280395E-01  -0.19579730E-04
  0.28574422E-01  -0.19138749E-04
  0.26955431E-01  -0.18738458E-04
  0.25270579E-01  -0.18355058E-04
  0.23508048E-01  -0.17960602E-04
  0.21697911E-01  -0.17551779E-04
  0.19852866E-01  -0.17127363E-04
  0.17981702E-01  -0.16686981E-04
  0.16092263E-01  -0.16230614E-04
  0.14192190E-01  -0.15758530E-04
  0.12289014E-01  -0.15271054E-04
  0.10390247E-01  -0.14768598E-04
  0.85033591E-02  -0.14251625E-04
  0.66357473E-02  -0.13720589E-04
  0.47947340E-02  -0.13176029E-04
  0.29875272E-02  -0.12618461E-04
  0.12212061E-02  -0.12048412E-04
 -0.49730748E-03  -0.11466473E-04
 -0.21612876E-02  -0.10873195E-04
 -0.37642225E-02  -0.10269166E-04
 -0.52998330E-02  -0.96549808E-05
 -0.67621131E-02  -0.90312477E-05
 -0.81453375E-02  -0.83985918E-05
 -0.94440878E-02  -0.77576280E-05
 -0.10653275E-01  -0.71089884E-05
 -0.11768178E-01  -0.64533246E-05
 -0.12784416E-01  -0.57912739E-05
 -0.13698016E-01  -0.51234962E-05
 -0.14505406E-01  -0.44506560E-05
 -0.15203427E-01  -0.37734155E-05
 -0.15789321E-01  -0.30924374E-05
 -0.16260828E-01  -0.24084076E-05
 -0.16616082E-01  -0.17219948E-05
 -0.16853689E-01  -0.10338786E-05
 -0.16972727E-01  -0.34473981E-06
 -0.16972727E-01   0.34473981E-06
 -0.16853689E-01   0.10338786E-05
 -0.16616082E-01   0.17219948E-05
 -0.16260828E-01   0.24084076E-05
 -0.15789321E-01   0.30924374E-05
 -0.15203427E-01   0.37734155E-05
 -0.14505406E-01   0.44506560E-05
 -0.13698016E-01   0.51234962E-05
 -0.12784416E-01   0.57912739E-05
 -0.11768178E-01   0.64533246E-05
 -0.10653275E-01   0.71089884E-05
