   id,    y+,          layer,       ux_1,        yplus_1
    1     0.957597     1.000000     0.062993     0.960433
    2     1.677965     1.000000     0.071116     1.683727
    3     2.220371     1.000000     0.088801     2.228915
    4     2.729026     1.000000     0.117132     2.738526
    5     3.242355     1.000000     0.153378     3.248739
    6     3.747069     1.000000     0.188921     3.745844
    7     4.193204     1.000000     0.213191     4.182745
    8     4.524251     1.000000     0.220555     4.507878
    9     4.707571     1.000000     0.206648     4.685592
   10     4.691100     1.000000     0.182012     4.683767
   11     4.534338     1.000000     0.161389     4.538733
   12     4.282096     1.000000     0.142881     4.294003
   13     3.973422     1.000000     0.127155     3.988063
   14     3.640176     1.000000     0.114473     3.656072
   15     3.306685     1.000000     0.103491     3.323713
   16     2.988947     1.000000     0.092199     3.003720
   17     2.680179     1.000000     0.078210     2.691286
   18     2.360603     1.000000     0.059667     2.365524
   19     1.988419     1.000000     0.035274     1.987896
   20     1.493798     1.000000     0.004559     1.489606
   21     0.594017     1.000000     0.033183     0.578522
   22     1.313366     1.000000     0.079193     1.330315
   23     2.009806     1.000000     0.133801     2.030114
   24     2.569329     1.000000     0.196390     2.588128
   25     3.067327     1.000000     0.269399     3.086209
   26     3.532305     1.000000     0.352771     3.558033
   27     3.976235     1.000000     0.443453     3.997051
   28     4.397600     1.000000     0.548090     4.425808
   29     4.807929     1.000000     0.662293     4.857251
   30     5.219688     1.000000     0.775162     5.256820
   31     5.575060     1.000000     0.895681     5.613309
   32     5.975430     1.000000     1.020624     5.961969
   33     6.243857     1.000000     1.148923     6.294455
   34     6.592729     1.000000     1.277702     6.609790
   35     6.819326     1.000000     1.406139     6.888147
   36     7.184185     1.000000     1.520077     7.149204
   37     7.220976     1.000000     1.631229     7.348456
   38     7.674601     1.000000     1.751689     7.597677
   39     7.595504     1.000000     1.838570     7.738402
   40     8.060538     1.000000     1.969243     7.978437
   41     7.944005     1.000000     2.015795     8.056902
   42     8.254202     1.000000     2.139241     8.238803
   43     8.395646     1.000000     2.210882     8.387493
   44     8.293355     1.000000     2.243589     8.400884
   45     8.656923     1.000000     2.355307     8.589444
   46     8.535123     1.000000     2.374572     8.618092
   47     8.695337     1.000000     2.435470     8.700481
   48     8.805510     1.000000     2.496810     8.806157
   49     8.777972     1.000000     2.513724     8.828578
   50     8.882748     1.000000     2.550807     8.889629
   51     8.923813     1.000000     2.579166     8.940401
   52     8.946221     1.000000     2.591764     8.967446
   53     8.983022     1.000000     2.603359     8.997284
   54     9.004999     1.000000     2.608114     9.018639
   55     9.018746     1.000000     2.605027     9.030938
   56     9.026117     1.000000     2.596175     9.037611
   57     9.029097     1.000000     2.580805     9.036729
   58     9.021711     1.000000     2.558883     9.028814
   59     9.010323     1.000000     2.531504     9.015014
   60     8.991122     1.000000     2.497266     8.991972
   61     8.961501     1.000000     2.457385     8.963806
   62     8.934648     1.000000     2.412427     8.928207
   63     8.889529     1.000000     2.359812     8.881102
   64     8.836202     1.000000     2.303018     8.830351
   65     8.782221     1.000000     2.241912     8.765479
   66     8.698840     1.000000     2.174145     8.688568
   67     8.603749     1.000000     2.092424     8.603998
