 Panel_ID=           1
 -0.12548010E-01  -0.19264906E-06
 -0.12433686E-01  -0.57975019E-06
 -0.12205473E-01  -0.96932540E-06
 -0.11864460E-01  -0.13615245E-05
 -0.11412666E-01  -0.17558811E-05
 -0.10852459E-01  -0.21524083E-05
 -0.10184183E-01  -0.25561703E-05
 -0.94139832E-02  -0.29629267E-05
 -0.85420673E-02  -0.33771692E-05
 -0.75730580E-02  -0.37980581E-05
 -0.65173018E-02  -0.42198338E-05
 -0.53730812E-02  -0.46514290E-05
 -0.41433423E-02  -0.50946217E-05
 -0.28336726E-02  -0.55479255E-05
 -0.14625976E-02  -0.60012063E-05
 -0.30074499E-04  -0.64580944E-05
  0.14822774E-02  -0.69363396E-05
  0.30549456E-02  -0.74284077E-05
  0.46659836E-02  -0.79233074E-05
  0.63137345E-02  -0.84221245E-05
  0.79777569E-02  -0.89166738E-05
  0.96638385E-02  -0.94103517E-05
  0.11394909E-01  -0.99179683E-05
  0.13171102E-01  -0.10441714E-04
  0.14946155E-01  -0.10966591E-04
  0.16727362E-01  -0.11493579E-04
  0.18479759E-01  -0.12008536E-04
  0.20253470E-01  -0.12534746E-04
  0.22002895E-01  -0.13055565E-04
  0.23698922E-01  -0.13561292E-04
  0.25405625E-01  -0.14075405E-04
  0.27064939E-01  -0.14577881E-04
  0.28655711E-01  -0.15066902E-04
  0.30213528E-01  -0.15545335E-04
  0.31723856E-01  -0.16016999E-04
  0.33188734E-01  -0.16480470E-04
  0.34586975E-01  -0.16927717E-04
  0.35895451E-01  -0.17359275E-04
  0.37117653E-01  -0.17766747E-04
  0.38260408E-01  -0.18158150E-04
  0.39311942E-01  -0.18526697E-04
  0.40258645E-01  -0.18876936E-04
  0.41088120E-01  -0.19195438E-04
  0.41857312E-01  -0.19502694E-04
  0.42523163E-01  -0.19791293E-04
  0.43079092E-01  -0.20056813E-04
  0.43518476E-01  -0.20298511E-04
  0.43842179E-01  -0.20514131E-04
  0.44052070E-01  -0.20703902E-04
  0.44141227E-01  -0.20865431E-04
  0.44109722E-01  -0.21000211E-04
  0.43993795E-01  -0.21120675E-04
  0.43678338E-01  -0.21186729E-04
  0.43287652E-01  -0.21249514E-04
  0.42869941E-01  -0.21307449E-04
  0.42112567E-01  -0.21251707E-04
  0.41441572E-01  -0.21254168E-04
  0.40599682E-01  -0.21202709E-04
  0.39589017E-01  -0.21097195E-04
  0.38552857E-01  -0.20984494E-04
  0.37282148E-01  -0.20809754E-04
  0.36118496E-01  -0.20668453E-04
  0.34666809E-01  -0.20418545E-04
  0.33335803E-01  -0.20155398E-04
  0.31612984E-01  -0.19778336E-04
  0.30125313E-01  -0.19503294E-04
  0.28438899E-01  -0.19169453E-04
  0.26877407E-01  -0.18813780E-04
  0.25112944E-01  -0.18358716E-04
  0.23466299E-01  -0.17959701E-04
  0.21681129E-01  -0.17547002E-04
  0.19843931E-01  -0.17120812E-04
  0.17976854E-01  -0.16679775E-04
  0.16090326E-01  -0.16223284E-04
  0.14192646E-01  -0.15751331E-04
  0.12291565E-01  -0.15264111E-04
  0.10394684E-01  -0.14761972E-04
  0.85095196E-02  -0.14245344E-04
  0.66434932E-02  -0.13714661E-04
  0.48039443E-02  -0.13170455E-04
  0.29980928E-02  -0.12613235E-04
  0.12330267E-02  -0.12043525E-04
 -0.48432486E-03  -0.11461916E-04
 -0.21472303E-02  -0.10868958E-04
 -0.37491728E-02  -0.10265238E-04
 -0.52838689E-02  -0.96513529E-05
 -0.67453092E-02  -0.90279102E-05
 -0.81277650E-02  -0.83955358E-05
 -0.94258152E-02  -0.77548454E-05
 -0.10634368E-01  -0.71064719E-05
 -0.11748701E-01  -0.64510674E-05
 -0.12764431E-01  -0.57892701E-05
 -0.13677583E-01  -0.51217404E-05
 -0.14484584E-01  -0.44491435E-05
 -0.15182274E-01  -0.37721423E-05
 -0.15767894E-01  -0.30914003E-05
 -0.16239182E-01  -0.24076037E-05
 -0.16594273E-01  -0.17214221E-05
 -0.16831771E-01  -0.10335356E-05
 -0.16950755E-01  -0.34462557E-06
 -0.16950755E-01   0.34462557E-06
 -0.16831771E-01   0.10335356E-05
 -0.16594273E-01   0.17214221E-05
 -0.16239182E-01   0.24076037E-05
 -0.15767894E-01   0.30914003E-05
 -0.15182274E-01   0.37721423E-05
 -0.14484584E-01   0.44491435E-05
 -0.13677583E-01   0.51217404E-05
 -0.12764431E-01   0.57892701E-05
 -0.11748701E-01   0.64510674E-05
 -0.10634368E-01   0.71064719E-05
 -0.94258152E-02   0.77548454E-05
 -0.81277650E-02   0.83955358E-05
 -0.67453092E-02   0.90279102E-05
 -0.52838689E-02   0.96513529E-05
 -0.37491728E-02   0.10265238E-04
 -0.21472303E-02   0.10868958E-04
 -0.48432486E-03   0.11461916E-04
  0.12330267E-02   0.12043525E-04
  0.29980928E-02   0.12613235E-04
  0.48039443E-02   0.13170455E-04
  0.66434932E-02   0.13714661E-04
  0.85095196E-02   0.14245344E-04
  0.10394684E-01   0.14761972E-04
  0.12291565E-01   0.15264111E-04
  0.14192646E-01   0.15751331E-04
  0.16090326E-01   0.16223284E-04
  0.17976854E-01   0.16679775E-04
  0.19843931E-01   0.17120812E-04
  0.21681129E-01   0.17547002E-04
  0.23466299E-01   0.17959701E-04
  0.25112944E-01   0.18358716E-04
  0.26877407E-01   0.18813780E-04
  0.28438899E-01   0.19169453E-04
  0.30125313E-01   0.19503294E-04
  0.31612984E-01   0.19778336E-04
  0.33335803E-01   0.20155398E-04
  0.34666809E-01   0.20418545E-04
  0.36118496E-01   0.20668453E-04
  0.37282148E-01   0.20809754E-04
  0.38552857E-01   0.20984494E-04
  0.39589017E-01   0.21097195E-04
  0.40599682E-01   0.21202709E-04
  0.41441572E-01   0.21254168E-04
  0.42112567E-01   0.21251707E-04
  0.42869941E-01   0.21307449E-04
  0.43287652E-01   0.21249514E-04
  0.43678338E-01   0.21186729E-04
  0.43993795E-01   0.21120675E-04
  0.44109722E-01   0.21000211E-04
  0.44141227E-01   0.20865431E-04
  0.44052070E-01   0.20703902E-04
  0.43842179E-01   0.20514131E-04
  0.43518476E-01   0.20298511E-04
  0.43079092E-01   0.20056813E-04
  0.42523163E-01   0.19791293E-04
  0.41857312E-01   0.19502694E-04
  0.41088120E-01   0.19195438E-04
  0.40258645E-01   0.18876936E-04
  0.39311942E-01   0.18526697E-04
  0.38260408E-01   0.18158150E-04
  0.37117653E-01   0.17766747E-04
  0.35895451E-01   0.17359275E-04
  0.34586975E-01   0.16927717E-04
  0.33188734E-01   0.16480470E-04
  0.31723856E-01   0.16016999E-04
  0.30213528E-01   0.15545335E-04
  0.28655711E-01   0.15066902E-04
  0.27064939E-01   0.14577881E-04
  0.25405625E-01   0.14075405E-04
  0.23698922E-01   0.13561292E-04
  0.22002895E-01   0.13055565E-04
  0.20253470E-01   0.12534746E-04
  0.18479759E-01   0.12008536E-04
  0.16727362E-01   0.11493579E-04
  0.14946155E-01   0.10966591E-04
  0.13171102E-01   0.10441714E-04
  0.11394909E-01   0.99179683E-05
  0.96638385E-02   0.94103517E-05
  0.79777569E-02   0.89166738E-05
  0.63137345E-02   0.84221245E-05
  0.46659836E-02   0.79233074E-05
  0.30549456E-02   0.74284077E-05
  0.14822774E-02   0.69363396E-05
 -0.30074499E-04   0.64580944E-05
 -0.14625976E-02   0.60012063E-05
 -0.28336726E-02   0.55479255E-05
 -0.41433423E-02   0.50946217E-05
 -0.53730812E-02   0.46514290E-05
 -0.65173018E-02   0.42198338E-05
 -0.75730580E-02   0.37980581E-05
 -0.85420673E-02   0.33771692E-05
 -0.94139832E-02   0.29629267E-05
 -0.10184183E-01   0.25561703E-05
 -0.10852459E-01   0.21524083E-05
 -0.11412666E-01   0.17558811E-05
 -0.11864460E-01   0.13615245E-05
 -0.12205473E-01   0.96932540E-06
 -0.12433686E-01   0.57975019E-06
 -0.12548010E-01   0.19264906E-06
 
