   id,    y+,          layer,       ux_1,        yplus_1
    1     0.956712     1.000000     0.062626     0.959718
    2     1.677233     1.000000     0.070968     1.683399
    3     2.222443     1.000000     0.089434     2.231816
    4     2.739600     1.000000     0.119808     2.750719
    5     3.271295     1.000000     0.159869     3.279766
    6     3.805114     1.000000     0.200205     3.805126
    7     4.284559     1.000000     0.228279     4.274178
    8     4.644381     1.000000     0.237475     4.627186
    9     4.849283     1.000000     0.221411     4.824802
   10     4.836524     1.000000     0.191630     4.825511
   11     4.664012     1.000000     0.166912     4.668241
   12     4.386751     1.000000     0.145431     4.399867
   13     4.053169     1.000000     0.128635     4.070441
   14     3.703301     1.000000     0.116687     3.720563
   15     3.357447     1.000000     0.107200     3.377819
   16     3.044457     1.000000     0.097924     3.059730
   17     2.750354     1.000000     0.085932     2.762582
   18     2.453954     1.000000     0.069130     2.460272
   19     2.116230     1.000000     0.046271     2.116724
   20     1.680580     1.000000     0.016960     1.676816
   21     1.001363     1.000000     0.019405     0.992138
   22     1.016413     1.000000     0.063939     1.034165
   23     1.816447     1.000000     0.116587     1.833998
   24     2.405713     1.000000     0.177574     2.425636
   25     2.921388     1.000000     0.248621     2.941206
   26     3.404546     1.000000     0.331173     3.426467
   27     3.853764     1.000000     0.421510     3.880725
   28     4.295300     1.000000     0.523590     4.318410
   29     4.711851     1.000000     0.637251     4.756112
   30     5.100733     1.000000     0.754570     5.162536
   31     5.538931     1.000000     0.871121     5.534721
   32     5.864862     1.000000     0.997042     5.890328
   33     6.208658     1.000000     1.128104     6.230960
   34     6.508203     1.000000     1.265058     6.563853
   35     6.825889     1.000000     1.377427     6.826190
   36     7.034634     1.000000     1.513607     7.112747
   37     7.374102     1.000000     1.622024     7.345153
   38     7.437690     1.000000     1.741527     7.556573
   39     7.848337     1.000000     1.844258     7.767608
   40     7.732731     1.000000     1.932448     7.889933
   41     8.255515     1.000000     2.057849     8.134353
   42     7.978390     1.000000     2.076498     8.140514
   43     8.451157     1.000000     2.217230     8.364712
   44     8.407900     1.000000     2.258995     8.454525
   45     8.451968     1.000000     2.312668     8.507008
   46     8.696091     1.000000     2.403853     8.663505
   47     8.614718     1.000000     2.423340     8.688097
   48     8.763403     1.000000     2.477360     8.767156
   49     8.837600     1.000000     2.525602     8.849225
   50     8.845786     1.000000     2.545360     8.880606
   51     8.916400     1.000000     2.572513     8.929149
   52     8.951611     1.000000     2.591828     8.967581
   53     8.975036     1.000000     2.600980     8.992826
   54     9.001432     1.000000     2.605620     9.014582
   55     9.016018     1.000000     2.603325     9.028021
   56     9.022924     1.000000     2.594479     9.034644
   57     9.026354     1.000000     2.579230     9.034026
   58     9.019181     1.000000     2.557460     9.026336
   59     9.007974     1.000000     2.530190     9.012701
   60     8.988917     1.000000     2.496060     8.989839
   61     8.959496     1.000000     2.456294     8.961857
   62     8.932765     1.000000     2.411421     8.926375
   63     8.887766     1.000000     2.358894     8.879407
   64     8.834588     1.000000     2.302179     8.828777
   65     8.780709     1.000000     2.241144     8.764023
   66     8.697469     1.000000     2.173455     8.687247
   67     8.602548     1.000000     2.091824     8.602784
   68     8.548486     1.000000     2.024178     8.531609
   69     8.430640     1.000000     1.944503     8.429028
   70     8.339418     1.000000     1.860600     8.338228
   71     8.244127     1.000000     1.779810     8.242925
   72     8.144282     1.000000     1.698289     8.143061
   73     8.039439     1.000000     1.615887     8.038215
   74     7.929311     1.000000     1.532759     7.928095
   75     7.813692     1.000000     1.449161     7.812489
   76     7.692405     1.000000     1.365393     7.691218
   77     7.565276     1.000000     1.281773     7.564107
   78     7.432123     1.000000     1.198625     7.430974
   79     7.292749     1.000000     1.116277     7.291621
   80     7.146927     1.000000     1.035054     7.145821
   81     6.994406     1.000000     0.955277     6.993323
   82     6.834894     1.000000     0.877266     6.833836
   83     6.668057     1.000000     0.801329     6.667025
   84     6.493505     1.000000     0.727769     6.492500
   85     6.310780     1.000000     0.656879     6.309804
   86     6.119345     1.000000     0.588942     6.118398
   87     5.918555     1.000000     0.524227     5.917639
   88     5.707637     1.000000     0.462991     5.706754
   89     5.485647     1.000000     0.405480     5.484798
   90     5.251420     1.000000     0.351921     5.250607
   91     5.003487     1.000000     0.302528     5.002713
   92     4.739970     1.000000     0.257497     4.739236
   93     4.458393     1.000000     0.217006     4.457703
   94     4.155400     1.000000     0.181218     4.154756
   95     3.826244     1.000000     0.150274     3.825652
   96     3.463858     1.000000     0.124297     3.463322
   97     3.056874     1.000000     0.103390     3.056401
   98     2.584823     1.000000     0.087637     2.584423
   99     2.002863     1.000000     0.077100     2.002553
  100     1.156546     1.000000     0.071821     1.156367
  101     1.156546     1.000000     0.071821     1.156367
  102     2.002863     1.000000     0.077100     2.002553
  103     2.584823     1.000000     0.087637     2.584423
  104     3.056874     1.000000     0.103390     3.056401
  105     3.463858     1.000000     0.124297     3.463322
  106     3.826244     1.000000     0.150274     3.825652
  107     4.155400     1.000000     0.181218     4.154756
  108     4.458393     1.000000     0.217006     4.457703
  109     4.739970     1.000000     0.257497     4.739236
  110     5.003487     1.000000     0.302528     5.002713
  111     5.251420     1.000000     0.351921     5.250607
  112     5.485647     1.000000     0.405480     5.484798
  113     5.707637     1.000000     0.462991     5.706754
  114     5.918555     1.000000     0.524227     5.917639
  115     6.119345     1.000000     0.588942     6.118398
  116     6.310780     1.000000     0.656879     6.309804
  117     6.493505     1.000000     0.727769     6.492500
  118     6.668057     1.000000     0.801329     6.667025
  119     6.834894     1.000000     0.877266     6.833836
  120     6.994406     1.000000     0.955277     6.993323
  121     7.146927     1.000000     1.035054     7.145821
  122     7.292749     1.000000     1.116277     7.291621
  123     7.432123     1.000000     1.198625     7.430974
  124     7.565276     1.000000     1.281773     7.564107
  125     7.692405     1.000000     1.365393     7.691218
  126     7.813692     1.000000     1.449161     7.812489
  127     7.929311     1.000000     1.532759     7.928095
  128     8.039439     1.000000     1.615887     8.038215
  129     8.144282     1.000000     1.698289     8.143061
  130     8.244127     1.000000     1.779810     8.242925
  131     8.339418     1.000000     1.860600     8.338228
  132     8.430640     1.000000     1.944503     8.429028
  133     8.548486     1.000000     2.024178     8.531609
