   id,    y+,          layer,       ux_1,        yplus_1
    1     0.658548     1.000000     0.016750     0.660013
    2     1.142356     1.000000     0.018845     1.145702
    3     1.479357     1.000000     0.022988     1.484482
    4     1.758183     1.000000     0.029206     1.765221
    5     2.004875     1.000000     0.037566     2.014132
    6     2.232979     1.000000     0.048146     2.243313
    7     2.448310     1.000000     0.061043     2.459412
    8     2.655471     1.000000     0.076435     2.666288
    9     2.857052     1.000000     0.094801     2.868619
   10     3.055236     1.000000     0.115940     3.069035
   11     3.252565     1.000000     0.139865     3.266667
   12     3.447535     1.000000     0.167312     3.464168
   13     3.646514     1.000000     0.197931     3.662697
   14     3.844307     1.000000     0.231528     3.859822
   15     4.040521     1.000000     0.269300     4.056712
   16     4.236613     1.000000     0.311005     4.255538
   17     4.434426     1.000000     0.356689     4.455499
   18     4.632558     1.000000     0.405408     4.655043
   19     4.832579     1.000000     0.457618     4.849605
   20     5.029018     1.000000     0.516283     5.048150
   21     5.223380     1.000000     0.578609     5.250781
   22     5.411659     1.000000     0.643593     5.450260
   23     5.614978     1.000000     0.711380     5.645652
   24     5.811973     1.000000     0.781508     5.833766
   25     6.001358     1.000000     0.856394     6.019142
   26     6.185947     1.000000     0.936501     6.206550
   27     6.369638     1.000000     1.019399     6.395424
   28     6.550820     1.000000     1.103250     6.577406
   29     6.725894     1.000000     1.189249     6.753662
   30     6.898701     1.000000     1.278168     6.928155
   31     7.062590     1.000000     1.365177     7.094656
   32     7.221814     1.000000     1.454314     7.254448
   33     7.384481     1.000000     1.544510     7.411830
   34     7.531427     1.000000     1.631659     7.559512
   35     7.672258     1.000000     1.719008     7.700581
   36     7.806712     1.000000     1.805142     7.836387
   37     7.937246     1.000000     1.889673     7.966034
   38     8.056715     1.000000     1.971602     8.088891
   39     8.174389     1.000000     2.050369     8.204357
   40     8.282684     1.000000     2.124256     8.310248
   41     8.383237     1.000000     2.194839     8.409284
   42     8.476291     1.000000     2.261657     8.502135
   43     8.559254     1.000000     2.323529     8.586745
   44     8.643301     1.000000     2.380580     8.665926
