   id,    y+,          layer,       ux_1,        yplus_1
    1     0.938748     1.000000     0.059285     0.941863
    2     1.646334     1.000000     0.067526     1.652860
    3     2.185138     1.000000     0.086691     2.196057
    4     2.709028     1.000000     0.121329     2.724825
    5     3.280303     1.000000     0.173895     3.297587
    6     3.908667     1.000000     0.236235     3.917922
    7     4.529447     1.000000     0.287307     4.522917
    8     5.034002     1.000000     0.308128     5.014273
    9     5.341615     1.000000     0.288091     5.314315
   10     5.380312     1.000000     0.237892     5.356406
   11     5.152648     1.000000     0.186228     5.154117
   12     4.755048     1.000000     0.145696     4.775090
   13     4.286673     1.000000     0.122167     4.318807
   14     3.845647     1.000000     0.113440     3.872612
   15     3.465838     1.000000     0.112363     3.488262
   16     3.158791     1.000000     0.112162     3.180924
   17     2.920079     1.000000     0.108477     2.932959
   18     2.699648     1.000000     0.098260     2.707822
   19     2.457259     1.000000     0.080835     2.461078
   20     2.154898     1.000000     0.056615     2.154998
   21     1.750911     1.000000     0.026239     1.747009
   22     1.136126     1.000000     0.010594     1.128563
   23     0.833390     1.000000     0.055530     0.853418
   24     1.715328     1.000000     0.109795     1.731908
   25     2.333235     1.000000     0.173263     2.353306
   26     2.869196     1.000000     0.247491     2.890246
   27     3.373172     1.000000     0.334036     3.395502
   28     3.841370     1.000000     0.428821     3.866627
   29     4.296410     1.000000     0.538447     4.323875
   30     4.728370     1.000000     0.660708     4.787220
   31     5.162413     1.000000     0.784031     5.211586
   32     5.607942     1.000000     0.905115     5.588041
   33     5.937350     1.000000     1.041447     5.971282
   34     6.265373     1.000000     1.188587     6.321488
   35     6.724334     1.000000     1.321967     6.679246
   36     6.788305     1.000000     1.455066     6.948877
   37     7.377033     1.000000     1.590654     7.262193
   38     7.239326     1.000000     1.667268     7.399341
   39     7.771933     1.000000     1.816433     7.680224
   40     7.747460     1.000000     1.882030     7.821178
   41     7.964508     1.000000     2.006078     7.998483
   42     8.243104     1.000000     2.103808     8.205208
   43     8.095930     1.000000     2.135057     8.222061
   44     8.476055     1.000000     2.253692     8.416723
   45     8.426375     1.000000     2.296922     8.493216
   46     8.553588     1.000000     2.358616     8.575620
   47     8.686662     1.000000     2.426860     8.690755
   48     8.697134     1.000000     2.460281     8.740822
   49     8.791037     1.000000     2.502286     8.806869
   50     8.849334     1.000000     2.538048     8.867704
