 Panel_ID=           1
 -0.14084214E-01  -0.32497362E-06
 -0.13967131E-01  -0.97464953E-06
 -0.13733434E-01  -0.16235117E-05
 -0.13384044E-01  -0.22710175E-05
 -0.12920353E-01  -0.29166241E-05
 -0.12344218E-01  -0.35597977E-05
 -0.11657907E-01  -0.41999851E-05
 -0.10864166E-01  -0.48366527E-05
 -0.99661523E-02  -0.54692644E-05
 -0.89674327E-02  -0.60972785E-05
 -0.78719805E-02  -0.67201518E-05
 -0.66841689E-02  -0.73373590E-05
 -0.54087175E-02  -0.79483570E-05
 -0.40507115E-02  -0.85526149E-05
 -0.26155693E-02  -0.91496105E-05
 -0.11090136E-02  -0.97388080E-05
  0.46294929E-03  -0.10319680E-04
  0.20940370E-02  -0.10891703E-04
  0.37777395E-02  -0.11454356E-04
  0.55073278E-02  -0.12007142E-04
  0.72758753E-02  -0.12549516E-04
  0.90762980E-02  -0.13080984E-04
  0.10901391E-01  -0.13601053E-04
  0.12743832E-01  -0.14109193E-04
  0.14596238E-01  -0.14604937E-04
  0.16451152E-01  -0.15087785E-04
  0.18301110E-01  -0.15557250E-04
  0.20138680E-01  -0.16012871E-04
  0.21956440E-01  -0.16454145E-04
  0.23747069E-01  -0.16880653E-04
  0.25503306E-01  -0.17291920E-04
  0.27218028E-01  -0.17687478E-04
  0.28884321E-01  -0.18066938E-04
  0.30495400E-01  -0.18429846E-04
  0.32044701E-01  -0.18775790E-04
  0.33525903E-01  -0.19104360E-04
  0.34932954E-01  -0.19415173E-04
  0.36260086E-01  -0.19707860E-04
  0.37501843E-01  -0.19982037E-04
  0.38653099E-01  -0.20237343E-04
  0.39709113E-01  -0.20473477E-04
  0.40665444E-01  -0.20690068E-04
  0.41518134E-01  -0.20886833E-04
  0.42263611E-01  -0.21063497E-04
  0.42898709E-01  -0.21219789E-04
  0.43420646E-01  -0.21355392E-04
  0.43827264E-01  -0.21470161E-04
  0.44116704E-01  -0.21563831E-04
  0.44287636E-01  -0.21636197E-04
  0.44339235E-01  -0.21687112E-04
  0.44271113E-01  -0.21716410E-04
  0.44083391E-01  -0.21723959E-04
  0.43776693E-01  -0.21709664E-04
  0.43352087E-01  -0.21673412E-04
  0.42811147E-01  -0.21615152E-04
  0.42155968E-01  -0.21534889E-04
  0.41388973E-01  -0.21432517E-04
  0.40513183E-01  -0.21308094E-04
  0.39532021E-01  -0.21161637E-04
  0.38449308E-01  -0.20993158E-04
  0.37269274E-01  -0.20802670E-04
  0.35996612E-01  -0.20590229E-04
  0.34636366E-01  -0.20355768E-04
  0.33194090E-01  -0.20099148E-04
  0.31676182E-01  -0.19819980E-04
  0.30091624E-01  -0.19517278E-04
  0.28462328E-01  -0.19189134E-04
  0.26889623E-01  -0.18835206E-04
  0.25116201E-01  -0.18383915E-04
  0.23454935E-01  -0.17984108E-04
  0.21662941E-01  -0.17570535E-04
  0.19820560E-01  -0.17143225E-04
  0.17948957E-01  -0.16700973E-04
  0.16058324E-01  -0.16243253E-04
  0.14156869E-01  -0.15770095E-04
  0.12252297E-01  -0.15281713E-04
  0.10352178E-01  -0.14778461E-04
  0.84640054E-02  -0.14260772E-04
  0.65951824E-02  -0.13729079E-04
  0.47530333E-02  -0.13183913E-04
  0.29447649E-02  -0.12625780E-04
  0.11774542E-02  -0.12055199E-04
