   id,    y+,          layer,       ux_1,        yplus_1
    1     1.096423     1.000000     0.062051     1.098857
    2     1.898814     1.000000     0.066998     1.904229
    3     2.450719     1.000000     0.076700     2.458619
    4     2.898588     1.000000     0.091129     2.908661
    5     3.284949     1.000000     0.110241     3.297008
    6     3.629209     1.000000     0.133972     3.643155
    7     3.942115     1.000000     0.162243     3.957935
    8     4.230275     1.000000     0.194953     4.248091
    9     4.497842     1.000000     0.231962     4.518162
   10     4.749025     1.000000     0.273342     4.771276
   11     4.987509     1.000000     0.318800     5.009902
   12     5.212923     1.000000     0.367987     5.235780
   13     5.427039     1.000000     0.420918     5.450372
   14     5.631025     1.000000     0.477389     5.654791
   15     5.825810     1.000000     0.537198     5.849942
   16     6.012144     1.000000     0.600131     6.036555
   17     6.190657     1.000000     0.665957     6.215221
   18     6.361866     1.000000     0.734415     6.386361
   19     6.526217     1.000000     0.805088     6.549695
   20     6.684083     1.000000     0.879392     6.708451
   21     6.835786     1.000000     0.954744     6.861304
   22     6.981603     1.000000     1.031661     7.007766
   23     7.121769     1.000000     1.109936     7.148402
   24     7.256495     1.000000     1.189301     7.283490
   25     7.385960     1.000000     1.269473     7.413232
   26     7.510321     1.000000     1.350159     7.537793
   27     7.629712     1.000000     1.431063     7.657312
   28     7.744255     1.000000     1.511885     7.771908
   29     7.854056     1.000000     1.592323     7.881681
   30     7.959213     1.000000     1.672071     7.986716
   31     8.059842     1.000000     1.750813     8.087092
   32     8.156046     1.000000     1.828424     8.182817
   33     8.247691     1.000000     1.904445     8.274028
   34     8.334668     1.000000     1.978386     8.360683
   35     8.417253     1.000000     2.050187     8.442879
   36     8.495437     1.000000     2.119542     8.520638
   37     8.569250     1.000000     2.186174     8.593982
   38     8.638705     1.000000     2.249818     8.662927
   39     8.703820     1.000000     2.310215     8.727482
   40     8.764596     1.000000     2.367120     8.787649
   41     8.821038     1.000000     2.420296     8.843426
   42     8.873136     1.000000     2.469519     8.894804
   43     8.920886     1.000000     2.514581     8.941773
   44     8.964271     1.000000     2.555287     8.984316
   45     9.003279     1.000000     2.591457     9.022416
   46     9.037885     1.000000     2.622927     9.056048
   47     9.068069     1.000000     2.649555     9.085189
   48     9.093805     1.000000     2.671213     9.109812
   49     9.115063     1.000000     2.687794     9.129888
   50     9.131814     1.000000     2.699213     9.145387
   51     9.144022     1.000000     2.705402     9.156275
   52     9.151652     1.000000     2.706316     9.162518
   53     9.154664     1.000000     2.701933     9.164080
   54     9.153017     1.000000     2.692249     9.160925
   55     9.146668     1.000000     2.677286     9.153012
   56     9.135568     1.000000     2.657083     9.140299
   57     9.119666     1.000000     2.631703     9.122739
   58     9.098906     1.000000     2.601231     9.100284
   59     9.073227     1.000000     2.565769     9.072878
   60     9.042558     1.000000     2.525441     9.040458
   61     9.006816     1.000000     2.480385     9.002945
   62     8.965893     1.000000     2.430755     8.960241
   63     8.919646     1.000000     2.376713     8.912203
   64     8.867847     1.000000     2.318425     8.858602
   65     8.810093     1.000000     2.256069     8.799019
   66     8.745551     1.000000     2.189970     8.732523
   67     8.666447     1.000000     2.117273     8.652593
   68     8.582868     1.000000     2.045255     8.565257
   69     8.460924     1.000000     1.959289     8.459322
   70     8.367213     1.000000     1.873168     8.366070
   71     8.270014     1.000000     1.790930     8.268837
   72     8.168606     1.000000     1.708267     8.167398
   73     8.062412     1.000000     1.624890     8.061194
   74     7.951077     1.000000     1.540894     7.949864
   75     7.834360     1.000000     1.456508     7.833158
   76     7.712059     1.000000     1.372019     7.710872
   77     7.583988     1.000000     1.287733     7.582818
   78     7.449953     1.000000     1.203969     7.448803
   79     7.309748     1.000000     1.121050     7.308619
   80     7.163141     1.000000     1.039296     7.162034
   81     7.009874     1.000000     0.959028     7.008790
