   id,    y+,          layer,       ux_1,        yplus_1
    1     0.354719     1.000000     0.001395     0.357248
    2     0.619386     1.000000     0.000428     0.624127
    3     0.812462     1.000000     0.001530     0.818782
    4     0.983515     1.000000     0.004568     0.991093
    5     1.147721     1.000000     0.008832     1.156567
    6     1.312049     1.000000     0.014542     1.322643
    7     1.482665     1.000000     0.021988     1.494121
    8     1.661419     1.000000     0.031491     1.674327
    9     1.855073     1.000000     0.043304     1.866466
   10     2.054921     1.000000     0.057628     2.068369
   11     2.264241     1.000000     0.074753     2.278176
   12     2.482367     1.000000     0.095027     2.495499
   13     2.707272     1.000000     0.118954     2.720903
   14     2.936174     1.000000     0.146358     2.952358
   15     3.169149     1.000000     0.177595     3.185973
   16     3.405937     1.000000     0.213342     3.423460
   17     3.645808     1.000000     0.252844     3.662672
   18     3.883315     1.000000     0.297113     3.899999
   19     4.118751     1.000000     0.346515     4.139711
   20     4.354873     1.000000     0.400818     4.379953
   21     4.605187     1.000000     0.460282     4.623634
   22     4.843563     1.000000     0.526181     4.866161
   23     5.081483     1.000000     0.596755     5.108625
   24     5.308453     1.000000     0.670655     5.347493
   25     5.548151     1.000000     0.749071     5.581604
   26     5.785719     1.000000     0.829529     5.808939
   27     6.006710     1.000000     0.913265     6.024774
   28     6.224137     1.000000     1.004401     6.243188
   29     6.431808     1.000000     1.098220     6.458914
   30     6.638937     1.000000     1.193726     6.670217
   31     6.836924     1.000000     1.289778     6.870803
   32     7.033797     1.000000     1.383670     7.060023
   33     7.196592     1.000000     1.475405     7.231607
   34     7.371095     1.000000     1.569191     7.399567
   35     7.532174     1.000000     1.662135     7.561419
   36     7.687610     1.000000     1.754347     7.717549
   37     7.826799     1.000000     1.843399     7.860192
   38     7.976956     1.000000     1.933434     8.004937
   39     8.087734     1.000000     2.012562     8.123956
   40     8.226957     1.000000     2.098651     8.253791
   41     8.336677     1.000000     2.162638     8.351943
   42     8.375583     1.000000     2.232919     8.437149
   43     8.608855     1.000000     2.315595     8.575047
   44     8.507462     1.000000     2.341544     8.595838
   45     8.731646     1.000000     2.424276     8.712933
   46     8.770959     1.000000     2.469244     8.789497
   47     8.746494     1.000000     2.491571     8.805332
   48     8.926811     1.000000     2.552703     8.902705
   49     8.871313     1.000000     2.567942     8.923816
   50     8.975553     1.000000     2.599918     8.975041
   51     8.982482     1.000000     2.618767     9.008664
   52     9.023018     1.000000     2.631431     9.035793
   53     9.041411     1.000000     2.639017     9.057787
   54     9.054450     1.000000     2.637365     9.069151
   55     9.076584     1.000000     2.635544     9.083117
   56     9.064189     1.000000     2.620539     9.079370
   57     9.079895     1.000000     2.606857     9.081545
   58     9.050499     1.000000     2.578320     9.062174
   59     9.051187     1.000000     2.550747     9.049849
   60     9.021065     1.000000     2.515301     9.024022
   61     9.000967     1.000000     2.476620     8.997006
   62     8.953162     1.000000     2.427115     8.952515
   63     8.908395     1.000000     2.368690     8.900547
   64     8.868270     1.000000     2.316356     8.857389
   65     8.806254     1.000000     2.255367     8.789636
   66     8.719552     1.000000     2.184805     8.708777
   67     8.622060     1.000000     2.101509     8.622509
   68     8.567958     1.000000     2.033231     8.550487
   69     8.447771     1.000000     1.952624     8.446113
   70     8.355543     1.000000     1.867820     8.354362
   71     8.259371     1.000000     1.786368     8.258174
   72     8.158739     1.000000     1.704264     8.157521
   73     8.053178     1.000000     1.621334     8.051956
   74     7.942389     1.000000     1.537720     7.941174
   75     7.826154     1.000000     1.453672     7.824952
   76     7.704290     1.000000     1.369486     7.703104
   77     7.576620     1.000000     1.285476     7.575451
   78     7.442956     1.000000     1.201965     7.441807
   79     7.303096     1.000000     1.119279     7.301968
   80     7.156813     1.000000     1.037739     7.155707
   81     7.003851     1.000000     0.957669     7.002768
   82     6.843917     1.000000     0.879383     6.842859
   83     6.676674     1.000000     0.803192     6.675642
   84     6.501731     1.000000     0.729396     6.500725
   85     6.318627     1.000000     0.658287     6.317650
   86     6.126822     1.000000     0.590147     6.125874
   87     5.925670     1.000000     0.525246     5.924754
   88     5.714397     1.000000     0.463840     5.713513
   89     5.492055     1.000000     0.406173     5.491205
   90     5.257477     1.000000     0.352474     5.256664
   91     5.009193     1.000000     0.302953     5.008418
   92     4.745320     1.000000     0.257809     4.744586
   93     4.463380     1.000000     0.217218     4.462690
   94     4.160011     1.000000     0.181343     4.159368
   95     3.830462     1.000000     0.150325     3.829870
   96     3.467655     1.000000     0.124287     3.467118
   97     3.060210     1.000000     0.103331     3.059737
   98     2.587634     1.000000     0.087542     2.587234
   99     2.005037     1.000000     0.076980     2.004726
  100     1.157800     1.000000     0.071689     1.157621
  101     1.157800     1.000000     0.071689     1.157621
  102     2.005037     1.000000     0.076980     2.004726
  103     2.587634     1.000000     0.087542     2.587234
  104     3.060210     1.000000     0.103331     3.059737
  105     3.467655     1.000000     0.124287     3.467118
  106     3.830462     1.000000     0.150325     3.829870
  107     4.160011     1.000000     0.181343     4.159368
  108     4.463380     1.000000     0.217218     4.462690
  109     4.745320     1.000000     0.257809     4.744586
  110     5.009193     1.000000     0.302953     5.008418
  111     5.257477     1.000000     0.352474     5.256664
  112     5.492055     1.000000     0.406173     5.491205
  113     5.714397     1.000000     0.463840     5.713513
  114     5.925670     1.000000     0.525246     5.924754
  115     6.126822     1.000000     0.590147     6.125874
  116     6.318627     1.000000     0.658287     6.317650
  117     6.501731     1.000000     0.729396     6.500725
  118     6.676674     1.000000     0.803192     6.675642
  119     6.843917     1.000000     0.879383     6.842859
  120     7.003851     1.000000     0.957669     7.002768
  121     7.156813     1.000000     1.037739     7.155707
  122     7.303096     1.000000     1.119279     7.301968
  123     7.442956     1.000000     1.201965     7.441807
  124     7.576620     1.000000     1.285476     7.575451
  125     7.704290     1.000000     1.369486     7.703104
  126     7.826154     1.000000     1.453672     7.824952
  127     7.942389     1.000000     1.537720     7.941174
  128     8.053178     1.000000     1.621334     8.051956
  129     8.158739     1.000000     1.704264     8.157521
  130     8.259371     1.000000     1.786368     8.258174
  131     8.355543     1.000000     1.867820     8.354362
  132     8.447771     1.000000     1.952624     8.446113
  133     8.567958     1.000000     2.033231     8.550487
  134     8.622060     1.000000     2.101509     8.622509
  135     8.719552     1.000000     2.184805     8.708777
  136     8.806254     1.000000     2.255367     8.789636
  137     8.868270     1.000000     2.316356     8.857389
  138     8.908395     1.000000     2.368690     8.900547
  139     8.953162     1.000000     2.427115     8.952515
  140     9.000967     1.000000     2.476620     8.997006
  141     9.021065     1.000000     2.515301     9.024022
  142     9.051187     1.000000     2.550747     9.049849
  143     9.050499     1.000000     2.578320     9.062174
  144     9.079895     1.000000     2.606857     9.081545
  145     9.064189     1.000000     2.620539     9.079370
  146     9.076584     1.000000     2.635544     9.083117
  147     9.054450     1.000000     2.637365     9.069151
  148     9.041411     1.000000     2.639017     9.057787
  149     9.023018     1.000000     2.631431     9.035793
  150     8.982482     1.000000     2.618767     9.008664
  151     8.975553     1.000000     2.599918     8.975041
  152     8.871313     1.000000     2.567942     8.923816
  153     8.926811     1.000000     2.552703     8.902705
  154     8.746494     1.000000     2.491571     8.805332
  155     8.770959     1.000000     2.469244     8.789497
  156     8.731646     1.000000     2.424276     8.712933
  157     8.507462     1.000000     2.341544     8.595838
  158     8.608855     1.000000     2.315595     8.575047
  159     8.375583     1.000000     2.232919     8.437149
  160     8.336677     1.000000     2.162638     8.351943
  161     8.226957     1.000000     2.098651     8.253791
  162     8.087734     1.000000     2.012562     8.123956
  163     7.976956     1.000000     1.933434     8.004937
  164     7.826799     1.000000     1.843399     7.860192
  165     7.687610     1.000000     1.754347     7.717549
  166     7.532174     1.000000     1.662135     7.561419
  167     7.371095     1.000000     1.569191     7.399567
  168     7.196592     1.000000     1.475405     7.231607
  169     7.033797     1.000000     1.383670     7.060023
  170     6.836924     1.000000     1.289778     6.870803
  171     6.638937     1.000000     1.193726     6.670217
  172     6.431808     1.000000     1.098220     6.458914
  173     6.224137     1.000000     1.004401     6.243188
  174     6.006710     1.000000     0.913265     6.024774
  175     5.785719     1.000000     0.829529     5.808939
  176     5.548151     1.000000     0.749071     5.581604
  177     5.308453     1.000000     0.670655     5.347493
  178     5.081483     1.000000     0.596755     5.108625
  179     4.843563     1.000000     0.526181     4.866161
  180     4.605187     1.000000     0.460282     4.623634
  181     4.354873     1.000000     0.400818     4.379953
  182     4.118751     1.000000     0.346515     4.139711
  183     3.883315     1.000000     0.297113     3.899999
  184     3.645808     1.000000     0.252844     3.662672
  185     3.405937     1.000000     0.213342     3.423460
  186     3.169149     1.000000     0.177595     3.185973
  187     2.936174     1.000000     0.146358     2.952358
  188     2.707272     1.000000     0.118954     2.720903
  189     2.482367     1.000000     0.095027     2.495499
  190     2.264241     1.000000     0.074753     2.278176
  191     2.054921     1.000000     0.057628     2.068369
  192     1.855073     1.000000     0.043304     1.866466
  193     1.661419     1.000000     0.031491     1.674327
  194     1.482665     1.000000     0.021988     1.494121
  195     1.312049     1.000000     0.014542     1.322643
  196     1.147721     1.000000     0.008832     1.156567
  197     0.983515     1.000000     0.004568     0.991093
  198     0.812462     1.000000     0.001530     0.818782
  199     0.619386     1.000000     0.000428     0.624127
  200     0.354719     1.000000     0.001395     0.357248
