        time, ID, Cx, Cy, Ct (Friction), x_position, y_postion, angle
  0.00000000E+00    1  0.13980482E+00   0.55904175E-17   0.45028271E-17       0.0000E+00       0.0000E+00       0.0000E+00
  0.15000000E-01    1  0.13759376E+00   0.35897256E-16   0.40210348E-16       0.0000E+00       0.0000E+00       0.0000E+00
  0.30000000E-01    1  0.13600884E+00   0.11661272E-15   0.68987445E-16       0.0000E+00       0.0000E+00       0.0000E+00
  0.45000000E-01    1  0.13474825E+00  -0.14985368E-15  -0.17498176E-15       0.0000E+00       0.0000E+00       0.0000E+00
  0.60000000E-01    1  0.13367059E+00  -0.22690319E-16  -0.31252805E-15       0.0000E+00       0.0000E+00       0.0000E+00
  0.75000000E-01    1  0.13273128E+00  -0.34677800E-14   0.12291126E-15       0.0000E+00       0.0000E+00       0.0000E+00
  0.90000000E-01    1  0.13195529E+00   0.19875798E-15  -0.20516425E-14       0.0000E+00       0.0000E+00       0.0000E+00
  0.10500000E+00    1  0.13117523E+00  -0.91873259E-15  -0.13212918E-14       0.0000E+00       0.0000E+00       0.0000E+00
  0.12000000E+00    1  0.13043496E+00  -0.46282558E-15  -0.93048094E-15       0.0000E+00       0.0000E+00       0.0000E+00
  0.13500000E+00    1  0.12975039E+00  -0.15984274E-14  -0.22254520E-15       0.0000E+00       0.0000E+00       0.0000E+00
  0.15000000E+00    1  0.12910624E+00  -0.59018376E-15   0.52429052E-15       0.0000E+00       0.0000E+00       0.0000E+00
  0.16500000E+00    1  0.12840902E+00  -0.52348330E-16   0.67383165E-15       0.0000E+00       0.0000E+00       0.0000E+00
  0.18000000E+00    1  0.12773517E+00  -0.45096034E-15   0.44787036E-15       0.0000E+00       0.0000E+00       0.0000E+00
  0.19500000E+00    1  0.12710065E+00  -0.14038944E-14   0.81953826E-16       0.0000E+00       0.0000E+00       0.0000E+00
  0.21000000E+00    1  0.12649665E+00  -0.54043074E-15  -0.88020106E-15       0.0000E+00       0.0000E+00       0.0000E+00
  0.22500000E+00    1  0.12583143E+00   0.12813914E-16   0.24956809E-15       0.0000E+00       0.0000E+00       0.0000E+00
  0.24000000E+00    1  0.12517830E+00  -0.74691365E-15   0.27731605E-15       0.0000E+00       0.0000E+00       0.0000E+00
  0.25500000E+00    1  0.12456319E+00  -0.14389667E-14   0.89436261E-15       0.0000E+00       0.0000E+00       0.0000E+00
  0.27000000E+00    1  0.12397074E+00   0.13184068E-15   0.53669871E-15       0.0000E+00       0.0000E+00       0.0000E+00
  0.28500000E+00    1  0.12331736E+00  -0.38780895E-15  -0.13430470E-15       0.0000E+00       0.0000E+00       0.0000E+00
  0.30000000E+00    1  0.12269278E+00   0.26077807E-13  -0.21447327E-14       0.0000E+00       0.0000E+00       0.0000E+00
  0.31500000E+00    1  0.12208898E+00  -0.12803552E-13   0.64283448E-14       0.0000E+00       0.0000E+00       0.0000E+00
  0.33000000E+00    1  0.12148412E+00  -0.12908965E-13   0.63560488E-14       0.0000E+00       0.0000E+00       0.0000E+00
  0.34500000E+00    1  0.12087138E+00  -0.34975625E-14   0.94666795E-15       0.0000E+00       0.0000E+00       0.0000E+00
  0.36000000E+00    1  0.12025657E+00  -0.13135241E-14   0.10478602E-14       0.0000E+00       0.0000E+00       0.0000E+00
  0.37500000E+00    1  0.11963222E+00  -0.21246278E-14   0.61684836E-15       0.0000E+00       0.0000E+00       0.0000E+00
  0.39000000E+00    1  0.11901476E+00  -0.10361595E-18  -0.11346497E-15       0.0000E+00       0.0000E+00       0.0000E+00
  0.40500000E+00    1  0.11839805E+00  -0.23362081E-14  -0.11683785E-14       0.0000E+00       0.0000E+00       0.0000E+00
  0.42000000E+00    1  0.11777943E+00  -0.21240291E-14  -0.24091082E-14       0.0000E+00       0.0000E+00       0.0000E+00
  0.43500000E+00    1  0.11715017E+00  -0.12089968E-14  -0.19337982E-14       0.0000E+00       0.0000E+00       0.0000E+00
  0.45000000E+00    1  0.11647891E+00  -0.85498574E-15  -0.34392710E-14       0.0000E+00       0.0000E+00       0.0000E+00
  0.46500000E+00    1  0.11581589E+00  -0.56735461E-14  -0.51269532E-14       0.0000E+00       0.0000E+00       0.0000E+00
  0.48000000E+00    1  0.11515044E+00  -0.52611283E-14  -0.51022656E-14       0.0000E+00       0.0000E+00       0.0000E+00
  0.49500000E+00    1  0.11453361E+00  -0.43382436E-14  -0.73091354E-14       0.0000E+00       0.0000E+00       0.0000E+00
