   id,    y+,          layer,       ux_1,        yplus_1
    1     0.744563     1.000000     0.042387     0.743731
    2     1.291352     1.000000     0.044785     1.289818
    3     1.670828     1.000000     0.049344     1.668584
    4     1.980763     1.000000     0.055471     1.977517
    5     2.244328     1.000000     0.062102     2.239743
    6     2.464131     1.000000     0.067893     2.458225
    7     2.633842     1.000000     0.071605     2.627048
    8     2.744108     1.000000     0.072438     2.737214
    9     2.787016     1.000000     0.070187     2.780959
   10     2.759325     1.000000     0.065069     2.754655
   11     2.662094     1.000000     0.057335     2.658743
   12     2.497696     1.000000     0.047070     2.495228
   13     2.266383     1.000000     0.034083     2.263808
   14     1.958794     1.000000     0.017882     1.955576
   15     1.541819     1.000000     0.002354     1.536941
   16     0.877951     1.000000     0.027528     0.864470
   17     0.992394     1.000000     0.058086     1.012986
   18     1.702163     1.000000     0.093723     1.717836
   19     2.222453     1.000000     0.135213     2.241121
   20     2.677846     1.000000     0.182560     2.692757
   21     3.080752     1.000000     0.235593     3.096931
   22     3.458417     1.000000     0.296189     3.477225
   23     3.814037     1.000000     0.362410     3.839208
   24     4.161953     1.000000     0.435506     4.183556
   25     4.497362     1.000000     0.517267     4.520872
   26     4.827554     1.000000     0.607402     4.857354
   27     5.135769     1.000000     0.702651     5.187858
   28     5.465482     1.000000     0.800999     5.500252
   29     5.781629     1.000000     0.899563     5.789338
   30     6.048974     1.000000     1.010003     6.078146
   31     6.323261     1.000000     1.121123     6.346316
   32     6.607913     1.000000     1.233266     6.628183
   33     6.780580     1.000000     1.342988     6.848789
   34     7.153214     1.000000     1.457228     7.113721
   35     7.150307     1.000000     1.547490     7.266843
   36     7.580152     1.000000     1.672768     7.513011
   37     7.548164     1.000000     1.742107     7.641892
   38     7.841642     1.000000     1.858018     7.823860
   39     7.936144     1.000000     1.929738     7.966733
   40     8.024408     1.000000     2.020914     8.080284
   41     8.295040     1.000000     2.121379     8.268040
   42     8.219615     1.000000     2.162040     8.312257
   43     8.467167     1.000000     2.257313     8.451101
   44     8.515218     1.000000     2.320268     8.554643
   45     8.613387     1.000000     2.376528     8.633834
   46     8.669060     1.000000     2.428577     8.706966
   47     8.789730     1.000000     2.482632     8.791340
   48     8.784401     1.000000     2.512680     8.832933
   49     8.908325     1.000000     2.556851     8.903288
   50     8.890717     1.000000     2.574541     8.931401
   51     8.977643     1.000000     2.603295     8.982406
   52     8.999884     1.000000     2.619982     9.015242
   53     8.990032     1.000000     2.616252     9.019662
   54     9.062216     1.000000     2.630875     9.058716
   55     9.041876     1.000000     2.623313     9.060282
   56     9.047300     1.000000     2.608530     9.059839
   57     9.060905     1.000000     2.596301     9.063930
   58     9.042662     1.000000     2.572186     9.051113
   59     9.031248     1.000000     2.543041     9.035594
   60     9.011504     1.000000     2.508256     9.011494
   61     8.979672     1.000000     2.467299     8.981487
   62     8.951783     1.000000     2.421565     8.944891
   63     8.905595     1.000000     2.368164     8.896547
   64     8.850915     1.000000     2.310651     8.844702
   65     8.795999     1.000000     2.248895     8.778749
   66     8.711334     1.000000     2.180418     8.700610
   67     8.614704     1.000000     2.097883     8.615062
   68     8.560577     1.000000     2.029826     8.543376
   69     8.441394     1.000000     1.949596     8.439758
   70     8.349560     1.000000     1.865154     8.348375
   71     8.253727     1.000000     1.783956     8.252528
   72     8.153395     1.000000     1.702074     8.152176
   73     8.048105     1.000000     1.619343     8.046883
   74     7.937564     1.000000     1.535911     7.936349
   75     7.821560     1.000000     1.452031     7.820358
   76     7.699912     1.000000     1.368000     7.698725
   77     7.572442     1.000000     1.284135     7.571274
   78     7.438969     1.000000     1.200760     7.437820
   79     7.299289     1.000000     1.118198     7.298161
   80     7.153177     1.000000     1.036776     7.152072
   81     7.000378     1.000000     0.956815     6.999296
   82     6.840601     1.000000     0.878630     6.839543
   83     6.673508     1.000000     0.802533     6.672476
   84     6.498709     1.000000     0.728824     6.497704
   85     6.315745     1.000000     0.657796     6.314768
   86     6.124077     1.000000     0.589731     6.123129
   87     5.923058     1.000000     0.524899     5.922142
   88     5.711915     1.000000     0.463556     5.711032
   89     5.489703     1.000000     0.405946     5.488854
   90     5.255254     1.000000     0.352298     5.254441
   91     5.007099     1.000000     0.302825     5.006325
   92     4.743357     1.000000     0.257722     4.742624
   93     4.461551     1.000000     0.217168     4.460861
   94     4.158320     1.000000     0.181325     4.157676
   95     3.828915     1.000000     0.150334     3.828323
   96     3.466262     1.000000     0.124318     3.465726
   97     3.058987     1.000000     0.103381     3.058514
   98     2.586603     1.000000     0.087605     2.586203
   99     2.004240     1.000000     0.077053     2.003929
  100     1.157340     1.000000     0.071766     1.157161
  101     1.157340     1.000000     0.071766     1.157161
  102     2.004240     1.000000     0.077053     2.003929
  103     2.586603     1.000000     0.087605     2.586203
  104     3.058987     1.000000     0.103381     3.058514
  105     3.466262     1.000000     0.124318     3.465726
  106     3.828915     1.000000     0.150334     3.828323
  107     4.158320     1.000000     0.181325     4.157676
  108     4.461551     1.000000     0.217168     4.460861
  109     4.743357     1.000000     0.257722     4.742624
  110     5.007099     1.000000     0.302825     5.006325
  111     5.255254     1.000000     0.352298     5.254441
  112     5.489703     1.000000     0.405946     5.488854
  113     5.711915     1.000000     0.463556     5.711032
  114     5.923058     1.000000     0.524899     5.922142
  115     6.124077     1.000000     0.589731     6.123129
  116     6.315745     1.000000     0.657796     6.314768
  117     6.498709     1.000000     0.728824     6.497704
  118     6.673508     1.000000     0.802533     6.672476
  119     6.840601     1.000000     0.878630     6.839543
  120     7.000378     1.000000     0.956815     6.999296
  121     7.153177     1.000000     1.036776     7.152072
  122     7.299289     1.000000     1.118198     7.298161
  123     7.438969     1.000000     1.200760     7.437820
  124     7.572442     1.000000     1.284135     7.571274
  125     7.699912     1.000000     1.368000     7.698725
  126     7.821560     1.000000     1.452031     7.820358
  127     7.937564     1.000000     1.535911     7.936349
  128     8.048105     1.000000     1.619343     8.046883
  129     8.153395     1.000000     1.702074     8.152176
  130     8.253727     1.000000     1.783956     8.252528
  131     8.349560     1.000000     1.865154     8.348375
  132     8.441394     1.000000     1.949596     8.439758
  133     8.560577     1.000000     2.029826     8.543376
  134     8.614704     1.000000     2.097883     8.615062
  135     8.711334     1.000000     2.180418     8.700610
  136     8.795999     1.000000     2.248895     8.778749
  137     8.850915     1.000000     2.310651     8.844702
  138     8.905595     1.000000     2.368164     8.896547
  139     8.951783     1.000000     2.421565     8.944891
  140     8.979672     1.000000     2.467299     8.981487
  141     9.011504     1.000000     2.508256     9.011494
  142     9.031248     1.000000     2.543041     9.035594
  143     9.042662     1.000000     2.572186     9.051113
  144     9.060905     1.000000     2.596301     9.063930
  145     9.047300     1.000000     2.608530     9.059839
  146     9.041876     1.000000     2.623313     9.060282
  147     9.062216     1.000000     2.630875     9.058716
  148     8.990032     1.000000     2.616252     9.019662
  149     8.999884     1.000000     2.619982     9.015242
  150     8.977643     1.000000     2.603295     8.982406
  151     8.890717     1.000000     2.574541     8.931401
  152     8.908325     1.000000     2.556851     8.903288
  153     8.784401     1.000000     2.512680     8.832933
  154     8.789730     1.000000     2.482632     8.791340
  155     8.669060     1.000000     2.428577     8.706966
  156     8.613387     1.000000     2.376528     8.633834
  157     8.515218     1.000000     2.320268     8.554643
  158     8.467167     1.000000     2.257313     8.451101
  159     8.219615     1.000000     2.162040     8.312257
  160     8.295040     1.000000     2.121379     8.268040
  161     8.024408     1.000000     2.020914     8.080284
  162     7.936144     1.000000     1.929738     7.966733
  163     7.841642     1.000000     1.858018     7.823860
  164     7.548164     1.000000     1.742107     7.641892
  165     7.580152     1.000000     1.672768     7.513011
  166     7.150307     1.000000     1.547490     7.266843
  167     7.153214     1.000000     1.457228     7.113721
  168     6.780580     1.000000     1.342988     6.848789
  169     6.607913     1.000000     1.233266     6.628183
  170     6.323261     1.000000     1.121123     6.346316
  171     6.048974     1.000000     1.010003     6.078146
  172     5.781629     1.000000     0.899563     5.789338
  173     5.465482     1.000000     0.800999     5.500252
  174     5.135769     1.000000     0.702651     5.187858
  175     4.827554     1.000000     0.607402     4.857354
  176     4.497362     1.000000     0.517267     4.520872
  177     4.161953     1.000000     0.435506     4.183556
  178     3.814037     1.000000     0.362410     3.839208
  179     3.458417     1.000000     0.296189     3.477225
  180     3.080752     1.000000     0.235593     3.096931
  181     2.677846     1.000000     0.182560     2.692757
  182     2.222453     1.000000     0.135213     2.241121
  183     1.702163     1.000000     0.093723     1.717836
  184     0.992394     1.000000     0.058086     1.012986
  185     0.877951     1.000000     0.027528     0.864470
  186     1.541819     1.000000     0.002354     1.536941
  187     1.958794     1.000000     0.017882     1.955576
  188     2.266383     1.000000     0.034083     2.263808
  189     2.497696     1.000000     0.047070     2.495228
  190     2.662094     1.000000     0.057335     2.658743
  191     2.759325     1.000000     0.065069     2.754655
  192     2.787016     1.000000     0.070187     2.780959
  193     2.744108     1.000000     0.072438     2.737214
  194     2.633842     1.000000     0.071605     2.627048
  195     2.464131     1.000000     0.067893     2.458225
  196     2.244328     1.000000     0.062102     2.239743
  197     1.980763     1.000000     0.055471     1.977517
  198     1.670828     1.000000     0.049344     1.668584
  199     1.291352     1.000000     0.044785     1.289818
  200     0.744563     1.000000     0.042387     0.743731
