 Panel_ID=           1
 -0.10157183E-01   0.18859262E-07
 -0.10018587E-01   0.54877591E-07
 -0.97428466E-02   0.85775201E-07
 -0.93330995E-02   0.10791736E-06
 -0.87947858E-02   0.11716688E-06
 -0.81365820E-02   0.10837192E-06
 -0.73710596E-02   0.75170994E-07
 -0.65140430E-02   0.11023464E-07
 -0.55831974E-02  -0.89873025E-07
 -0.45963542E-02  -0.23225073E-06
 -0.35688594E-02  -0.42082700E-06
 -0.25119073E-02  -0.65505313E-06
 -0.14319630E-02  -0.93231819E-06
 -0.33067747E-03  -0.12514486E-05
  0.79391229E-03  -0.16099420E-05
  0.19470080E-02  -0.20090823E-05
  0.31304412E-02  -0.24418053E-05
  0.43503865E-02  -0.29113274E-05
  0.56056143E-02  -0.34139608E-05
  0.69070827E-02  -0.39607350E-05
  0.82600946E-02  -0.45512835E-05
  0.96562091E-02  -0.51661533E-05
  0.11096778E-01  -0.58029911E-05
  0.12605826E-01  -0.64829835E-05
  0.14156549E-01  -0.71860391E-05
  0.15736103E-01  -0.79053928E-05
  0.17303938E-01  -0.86210128E-05
  0.18895889E-01  -0.93442848E-05
  0.20569969E-01  -0.10102518E-04
  0.22272001E-01  -0.10869579E-04
  0.23981002E-01  -0.11634081E-04
  0.25614577E-01  -0.12366512E-04
  0.27229676E-01  -0.13074498E-04
  0.28755861E-01  -0.13762237E-04
  0.30251413E-01  -0.14398356E-04
  0.31693275E-01  -0.15047392E-04
  0.33229345E-01  -0.15637921E-04
  0.34657101E-01  -0.16328361E-04
  0.35631303E-01  -0.16677575E-04
  0.37228698E-01  -0.17438997E-04
  0.38129319E-01  -0.17783613E-04
  0.39028628E-01  -0.18161784E-04
  0.40558990E-01  -0.18885293E-04
  0.40483312E-01  -0.18791510E-04
  0.41752280E-01  -0.19459021E-04
  0.42314880E-01  -0.19704421E-04
  0.42708084E-01  -0.19933971E-04
  0.43300748E-01  -0.20264637E-04
  0.43415464E-01  -0.20436830E-04
  0.43648501E-01  -0.20666111E-04
