   id,    y+,          layer,       ux_1,        yplus_1
    1     0.436104     1.000000     0.002423     0.438165
    2     0.759185     1.000000     0.003627     0.763250
    3     0.990008     1.000000     0.006047     0.995559
    4     1.188504     1.000000     0.009760     1.195448
    5     1.372627     1.000000     0.014890     1.381227
    6     1.551670     1.000000     0.021600     1.561531
    7     1.730120     1.000000     0.030197     1.741643
    8     1.916782     1.000000     0.040950     1.927131
    9     2.105573     1.000000     0.053995     2.118007
   10     2.300687     1.000000     0.069586     2.313831
   11     2.502972     1.000000     0.088046     2.515603
   12     2.711638     1.000000     0.109893     2.724670
   13     2.924932     1.000000     0.135008     2.940257
   14     3.143274     1.000000     0.163572     3.159099
   15     3.364213     1.000000     0.196379     3.382260
   16     3.592287     1.000000     0.232949     3.609206
   17     3.818936     1.000000     0.273510     3.834976
   18     4.044320     1.000000     0.319100     4.063630
   19     4.272151     1.000000     0.369196     4.293421
   20     4.497683     1.000000     0.423734     4.523732
   21     4.730447     1.000000     0.483070     4.751160
   22     4.968016     1.000000     0.549536     4.987109
   23     5.188924     1.000000     0.620096     5.222316
   24     5.413575     1.000000     0.694156     5.450759
   25     5.646286     1.000000     0.771156     5.675427
   26     5.868671     1.000000     0.850616     5.891085
   27     6.085699     1.000000     0.935107     6.101066
   28     6.293184     1.000000     1.024947     6.313776
   29     6.491892     1.000000     1.117178     6.521007
   30     6.691842     1.000000     1.211787     6.724792
   31     6.889995     1.000000     1.305115     6.919054
   32     7.059933     1.000000     1.394266     7.091844
   33     7.231031     1.000000     1.486870     7.260476
   34     7.400139     1.000000     1.581073     7.430108
   35     7.560827     1.000000     1.672970     7.588426
   36     7.707029     1.000000     1.763753     7.739349
   37     7.851893     1.000000     1.852994     7.882375
   38     7.988015     1.000000     1.938707     8.017185
   39     8.106138     1.000000     2.022849     8.143746
   40     8.244538     1.000000     2.098781     8.260006
   41     8.307461     1.000000     2.169475     8.355568
   42     8.478561     1.000000     2.249540     8.478493
   43     8.491176     1.000000     2.295947     8.538849
   44     8.607325     1.000000     2.367479     8.632925
   45     8.744153     1.000000     2.428058     8.733697
   46     8.664247     1.000000     2.448443     8.744486
   47     8.887526     1.000000     2.519898     8.854375
   48     8.843958     1.000000     2.543342     8.890026
   49     8.908117     1.000000     2.571163     8.927617
   50     8.981978     1.000000     2.606927     8.987454
   51     8.968760     1.000000     2.615338     9.002817
   52     9.038546     1.000000     2.634721     9.041584
   53     9.030419     1.000000     2.637480     9.055238
   54     9.074688     1.000000     2.642551     9.077747
   55     9.060250     1.000000     2.633638     9.079420
   56     9.079301     1.000000     2.622923     9.084101
   57     9.069121     1.000000     2.605431     9.079050
   58     9.064207     1.000000     2.581801     9.069109
   59     9.050776     1.000000     2.554130     9.053382
   60     9.016613     1.000000     2.513285     9.020487
   61     8.997372     1.000000     2.472189     8.991126
   62     8.955821     1.000000     2.425291     8.953722
   63     8.932745     1.000000     2.381106     8.917502
   64     8.847004     1.000000     2.315188     8.847858
   65     8.798244     1.000000     2.247968     8.783916
