   id,    y+,          layer,       ux_1,        yplus_1
    1     0.273804     1.000000     0.013374     0.270892
    2     0.467295     1.000000     0.013179     0.462095
    3     0.584668     1.000000     0.012720     0.577716
    4     0.656829     1.000000     0.011852     0.648006
    5     0.686462     1.000000     0.010319     0.675206
    6     0.664514     1.000000     0.007740     0.649369
    7     0.563321     1.000000     0.003708     0.540828
    8     0.270187     1.000000     0.002129     0.207106
    9     0.559142     1.000000     0.010143     0.591355
   10     0.928186     1.000000     0.020722     0.950631
   11     1.262327     1.000000     0.034216     1.279633
   12     1.579670     1.000000     0.050812     1.596511
   13     1.888518     1.000000     0.070754     1.904652
   14     2.191347     1.000000     0.094308     2.206684
   15     2.489022     1.000000     0.122074     2.502873
   16     2.780001     1.000000     0.154262     2.795969
   17     3.064627     1.000000     0.190773     3.082401
   18     3.347495     1.000000     0.232609     3.365729
   19     3.628600     1.000000     0.279013     3.644710
   20     3.901735     1.000000     0.332446     3.925739
   21     4.187990     1.000000     0.391919     4.208241
   22     4.461390     1.000000     0.455491     4.483502
   23     4.729987     1.000000     0.524990     4.751814
   24     4.994100     1.000000     0.601124     5.022513
   25     5.245378     1.000000     0.680961     5.287841
   26     5.511730     1.000000     0.765135     5.546198
   27     5.769898     1.000000     0.851063     5.791790
   28     6.013909     1.000000     0.942701     6.029850
   29     6.250034     1.000000     1.040841     6.269725
   30     6.471714     1.000000     1.141071     6.503393
   31     6.694413     1.000000     1.242077     6.728211
   32     6.905690     1.000000     1.340414     6.936770
   33     7.098504     1.000000     1.440892     7.132571
   34     7.294542     1.000000     1.537476     7.317759
   35     7.440926     1.000000     1.631993     7.484969
   36     7.645544     1.000000     1.724702     7.651811
   37     7.729217     1.000000     1.820397     7.800514
   38     7.992885     1.000000     1.916112     7.970854
   39     7.973206     1.000000     1.981236     8.055638
   40     8.261420     1.000000     2.094255     8.237480
   41     8.275401     1.000000     2.140860     8.318471
   42     8.351740     1.000000     2.221914     8.406454
   43     8.631402     1.000000     2.311382     8.572264
   44     8.425240     1.000000     2.317854     8.550953
   45     8.763877     1.000000     2.418270     8.701497
   46     8.699946     1.000000     2.450565     8.756198
   47     8.789685     1.000000     2.492657     8.807051
   48     8.865499     1.000000     2.539086     8.879795
   49     8.887582     1.000000     2.564781     8.917444
   50     8.956285     1.000000     2.595339     8.967326
   51     8.968720     1.000000     2.611051     8.995541
   52     9.026856     1.000000     2.629706     9.032735
   53     9.019392     1.000000     2.631576     9.045247
   54     9.067569     1.000000     2.637903     9.069964
   55     9.053272     1.000000     2.629675     9.072581
   56     9.072727     1.000000     2.619279     9.077751
   57     9.061513     1.000000     2.601255     9.071804
   58     9.058356     1.000000     2.578042     9.063141
   59     9.049518     1.000000     2.553074     9.051081
   60     9.008026     1.000000     2.509930     9.014157
   61     8.993603     1.000000     2.471149     8.991123
   62     8.963765     1.000000     2.428311     8.955580
   63     8.909909     1.000000     2.371701     8.902441
   64     8.858677     1.000000     2.314005     8.851882
   65     8.802795     1.000000     2.252318     8.785158
   66     8.717415     1.000000     2.183466     8.706438
   67     8.619982     1.000000     2.100509     8.620392
   68     8.565820     1.000000     2.032259     8.548474
   69     8.446039     1.000000     1.951780     8.444391
   70     8.353934     1.000000     1.867099     8.352750
   71     8.257862     1.000000     1.785723     8.256664
   72     8.157315     1.000000     1.703682     8.156097
   73     8.051830     1.000000     1.620807     8.050608
   74     7.941109     1.000000     1.537242     7.939894
   75     7.824937     1.000000     1.453240     7.823735
   76     7.703131     1.000000     1.369095     7.701945
   77     7.575515     1.000000     1.285125     7.574346
   78     7.441902     1.000000     1.201650     7.440753
   79     7.302090     1.000000     1.118997     7.300962
   80     7.155853     1.000000     1.037488     7.154747
   81     7.002934     1.000000     0.957447     7.001852
   82     6.843042     1.000000     0.879188     6.841984
   83     6.675839     1.000000     0.803021     6.674807
   84     6.500933     1.000000     0.729249     6.499928
   85     6.317866     1.000000     0.658161     6.316890
   86     6.126098     1.000000     0.590041     6.125150
   87     5.924981     1.000000     0.525158     5.924065
   88     5.713742     1.000000     0.463769     5.712859
   89     5.491435     1.000000     0.406117     5.490585
   90     5.256891     1.000000     0.352431     5.256078
   91     5.008641     1.000000     0.302923     5.007867
   92     4.744803     1.000000     0.257790     4.744069
   93     4.462898     1.000000     0.217209     4.462208
   94     4.159565     1.000000     0.181342     4.158922
   95     3.830054     1.000000     0.150331     3.829462
   96     3.467288     1.000000     0.124299     3.466751
   97     3.059888     1.000000     0.103348     3.059414
   98     2.587362     1.000000     0.087562     2.586962
   99     2.004826     1.000000     0.077004     2.004516
  100     1.157679     1.000000     0.071714     1.157500
  101     1.157679     1.000000     0.071714     1.157500
  102     2.004826     1.000000     0.077004     2.004516
  103     2.587362     1.000000     0.087562     2.586962
  104     3.059888     1.000000     0.103348     3.059414
  105     3.467288     1.000000     0.124299     3.466751
  106     3.830054     1.000000     0.150331     3.829462
  107     4.159565     1.000000     0.181342     4.158922
  108     4.462898     1.000000     0.217209     4.462208
  109     4.744803     1.000000     0.257790     4.744069
  110     5.008641     1.000000     0.302923     5.007867
  111     5.256891     1.000000     0.352431     5.256078
  112     5.491435     1.000000     0.406117     5.490585
  113     5.713742     1.000000     0.463769     5.712859
  114     5.924981     1.000000     0.525158     5.924065
  115     6.126098     1.000000     0.590041     6.125150
  116     6.317866     1.000000     0.658161     6.316890
  117     6.500933     1.000000     0.729249     6.499928
  118     6.675839     1.000000     0.803021     6.674807
  119     6.843042     1.000000     0.879188     6.841984
  120     7.002934     1.000000     0.957447     7.001852
  121     7.155853     1.000000     1.037488     7.154747
  122     7.302090     1.000000     1.118997     7.300962
  123     7.441902     1.000000     1.201650     7.440753
  124     7.575515     1.000000     1.285125     7.574346
  125     7.703131     1.000000     1.369095     7.701945
  126     7.824937     1.000000     1.453240     7.823735
  127     7.941109     1.000000     1.537242     7.939894
  128     8.051830     1.000000     1.620807     8.050608
  129     8.157315     1.000000     1.703682     8.156097
  130     8.257862     1.000000     1.785723     8.256664
  131     8.353934     1.000000     1.867099     8.352750
  132     8.446039     1.000000     1.951780     8.444391
  133     8.565820     1.000000     2.032259     8.548474
  134     8.619982     1.000000     2.100509     8.620392
  135     8.717415     1.000000     2.183466     8.706438
  136     8.802795     1.000000     2.252318     8.785158
  137     8.858677     1.000000     2.314005     8.851882
  138     8.909909     1.000000     2.371701     8.902441
  139     8.963765     1.000000     2.428311     8.955580
  140     8.993603     1.000000     2.471149     8.991123
  141     9.008026     1.000000     2.509930     9.014157
  142     9.049518     1.000000     2.553074     9.051081
  143     9.058356     1.000000     2.578042     9.063141
  144     9.061513     1.000000     2.601255     9.071804
  145     9.072727     1.000000     2.619279     9.077751
  146     9.053272     1.000000     2.629675     9.072581
  147     9.067569     1.000000     2.637903     9.069964
  148     9.019392     1.000000     2.631576     9.045247
  149     9.026856     1.000000     2.629706     9.032735
  150     8.968720     1.000000     2.611051     8.995541
  151     8.956285     1.000000     2.595339     8.967326
  152     8.887582     1.000000     2.564781     8.917444
  153     8.865499     1.000000     2.539086     8.879795
  154     8.789685     1.000000     2.492657     8.807051
  155     8.699946     1.000000     2.450565     8.756198
  156     8.763877     1.000000     2.418270     8.701497
