   id,    y+,          layer,       ux_1,        yplus_1
    1     0.503093     1.000000     0.006146     0.504856
    2     0.874462     1.000000     0.007583     0.878098
    3     1.136921     1.000000     0.010456     1.142149
    4     1.358937     1.000000     0.014821     1.365810
    5     1.560776     1.000000     0.020780     1.569637
    6     1.753414     1.000000     0.028505     1.763513
    7     1.945192     1.000000     0.038231     1.954657
    8     2.133538     1.000000     0.050145     2.145160
    9     2.323990     1.000000     0.064450     2.336357
   10     2.518292     1.000000     0.081350     2.530442
   11     2.716731     1.000000     0.101401     2.729131
   12     2.919168     1.000000     0.124568     2.933427
   13     3.125723     1.000000     0.150850     3.141046
   14     3.334258     1.000000     0.180984     3.351765
   15     3.550252     1.000000     0.214959     3.567229
   16     3.767209     1.000000     0.252301     3.783162
   17     3.983604     1.000000     0.294395     4.000608
   18     4.200628     1.000000     0.340936     4.220485
   19     4.417399     1.000000     0.392015     4.441853
   20     4.640599     1.000000     0.446028     4.660971
   21     4.859141     1.000000     0.505767     4.876314
   22     5.076543     1.000000     0.572254     5.099950
   23     5.291391     1.000000     0.642960     5.329867
   24     5.520516     1.000000     0.716555     5.553603
   25     5.737068     1.000000     0.792784     5.766188
   26     5.953307     1.000000     0.871978     5.972471
   27     6.157054     1.000000     0.957436     6.176940
   28     6.366329     1.000000     1.045743     6.383516
   29     6.548320     1.000000     1.135669     6.582711
   30     6.746971     1.000000     1.228208     6.777557
   31     6.928389     1.000000     1.317306     6.956254
   32     7.090692     1.000000     1.407079     7.125535
   33     7.267664     1.000000     1.501110     7.297173
   34     7.433312     1.000000     1.593361     7.461867
   35     7.586776     1.000000     1.683879     7.615304
   36     7.731295     1.000000     1.774070     7.763362
   37     7.873406     1.000000     1.861275     7.902125
   38     8.001280     1.000000     1.947174     8.034544
   39     8.130610     1.000000     2.029275     8.159688
   40     8.237507     1.000000     2.104638     8.269353
   41     8.355915     1.000000     2.180734     8.380157
   42     8.444407     1.000000     2.243062     8.468426
   43     8.515503     1.000000     2.309313     8.555635
   44     8.664735     1.000000     2.375801     8.659325
   45     8.628819     1.000000     2.408426     8.692970
   46     8.798444     1.000000     2.477103     8.792427
   47     8.832656     1.000000     2.515518     8.853579
   48     8.824609     1.000000     2.536304     8.873543
   49     8.973896     1.000000     2.587337     8.956335
   50     8.924011     1.000000     2.597328     8.971072
   51     9.012523     1.000000     2.621732     9.014100
   52     9.021898     1.000000     2.635914     9.042982
   53     9.044300     1.000000     2.639729     9.059368
   54     9.065582     1.000000     2.642295     9.077004
   55     9.065818     1.000000     2.633603     9.080367
   56     9.086652     1.000000     2.626564     9.089414
   57     9.062142     1.000000     2.604538     9.077342
   58     9.071183     1.000000     2.583107     9.071206
   59     9.039681     1.000000     2.550322     9.047945
   60     9.033879     1.000000     2.517944     9.029581
   61     8.993187     1.000000     2.476331     8.995276
   62     8.956790     1.000000     2.426043     8.952893
   63     8.909059     1.000000     2.369980     8.901013
   64     8.861903     1.000000     2.312461     8.849599
   65     8.815790     1.000000     2.258119     8.797136
   66     8.722141     1.000000     2.188395     8.715237
   67     8.623612     1.000000     2.102330     8.624198
   68     8.569633     1.000000     2.034026     8.552038
   69     8.448983     1.000000     1.953254     8.447320
   70     8.356625     1.000000     1.868319     8.355446
   71     8.260359     1.000000     1.786797     8.259164
   72     8.159657     1.000000     1.704643     8.158440
   73     8.054039     1.000000     1.621672     8.052818
   74     7.943200     1.000000     1.538023     7.941986
   75     7.826922     1.000000     1.453944     7.825720
   76     7.705020     1.000000     1.369730     7.703833
   77     7.577313     1.000000     1.285696     7.576144
   78     7.443616     1.000000     1.202162     7.442467
   79     7.303725     1.000000     1.119454     7.302597
   80     7.157413     1.000000     1.037895     7.156307
   81     7.004423     1.000000     0.957806     7.003340
   82     6.844463     1.000000     0.879503     6.843405
   83     6.677195     1.000000     0.803296     6.676163
   84     6.502227     1.000000     0.729485     6.501222
   85     6.319100     1.000000     0.658363     6.318123
   86     6.127273     1.000000     0.590211     6.126325
   87     5.926099     1.000000     0.525299     5.925182
   88     5.714803     1.000000     0.463883     5.713920
   89     5.492440     1.000000     0.406206     5.491591
   90     5.257841     1.000000     0.352498     5.257028
   91     5.009536     1.000000     0.302970     5.008761
   92     4.745642     1.000000     0.257818     4.744908
   93     4.463680     1.000000     0.217222     4.462990
   94     4.160288     1.000000     0.181342     4.159645
   95     3.830715     1.000000     0.150319     3.830123
   96     3.467883     1.000000     0.124277     3.467346
   97     3.060410     1.000000     0.103319     3.059937
   98     2.587803     1.000000     0.087527     2.587402
   99     2.005167     1.000000     0.076964     2.004857
  100     1.157875     1.000000     0.071672     1.157696
  101     1.157875     1.000000     0.071672     1.157696
  102     2.005167     1.000000     0.076964     2.004857
  103     2.587803     1.000000     0.087527     2.587402
  104     3.060410     1.000000     0.103319     3.059937
  105     3.467883     1.000000     0.124277     3.467346
  106     3.830715     1.000000     0.150319     3.830123
  107     4.160288     1.000000     0.181342     4.159645
  108     4.463680     1.000000     0.217222     4.462990
  109     4.745642     1.000000     0.257818     4.744908
