   id,    y+,          layer,       ux_1,        yplus_1
    1     0.940455     1.000000     0.043361     0.940341
    2     1.628146     1.000000     0.047199     1.631244
    3     2.099912     1.000000     0.054536     2.108602
    4     2.485515     1.000000     0.065335     2.496951
    5     2.822069     1.000000     0.079692     2.831944
    6     3.120623     1.000000     0.097945     3.133349
    7     3.396564     1.000000     0.119564     3.409457
    8     3.650134     1.000000     0.144957     3.666638
    9     3.892966     1.000000     0.173321     3.908215
   10     4.119274     1.000000     0.205221     4.133811
   11     4.332935     1.000000     0.241406     4.350238
   12     4.540578     1.000000     0.281137     4.560539
   13     4.738994     1.000000     0.323171     4.761600
   14     4.934280     1.000000     0.368147     4.951417
   15     5.120111     1.000000     0.418306     5.137089
   16     5.300464     1.000000     0.472039     5.323147
   17     5.473230     1.000000     0.527419     5.503290
   18     5.644220     1.000000     0.585698     5.677270
   19     5.819791     1.000000     0.645885     5.844900
   20     5.984361     1.000000     0.708296     6.004176
   21     6.143557     1.000000     0.774930     6.160549
   22     6.296985     1.000000     0.845306     6.316882
   23     6.446172     1.000000     0.917622     6.472860
   24     6.597067     1.000000     0.991303     6.623496
   25     6.741510     1.000000     1.065183     6.768695
   26     6.882954     1.000000     1.141611     6.908786
   27     7.020779     1.000000     1.220673     7.048738
   28     7.153729     1.000000     1.298447     7.183005
   29     7.280216     1.000000     1.377330     7.310995
   30     7.412146     1.000000     1.458201     7.438888
   31     7.534000     1.000000     1.537635     7.561613
   32     7.653455     1.000000     1.616255     7.678433
   33     7.764865     1.000000     1.695263     7.792160
   34     7.875010     1.000000     1.773477     7.902418
   35     7.981606     1.000000     1.850969     8.008946
   36     8.084024     1.000000     1.926494     8.111811
   37     8.179120     1.000000     1.999646     8.208352
   38     8.276250     1.000000     2.070853     8.301917
   39     8.361857     1.000000     2.138439     8.388707
   40     8.446984     1.000000     2.203213     8.470691
   41     8.520655     1.000000     2.263838     8.546870
   42     8.592776     1.000000     2.320968     8.617834
   43     8.661935     1.000000     2.375443     8.686263
   44     8.726241     1.000000     2.425865     8.749960
   45     8.785977     1.000000     2.472020     8.808863
   46     8.841077     1.000000     2.513497     8.862609
   47     8.890175     1.000000     2.550105     8.911167
   48     8.934468     1.000000     2.581632     8.954486
   49     8.973172     1.000000     2.607837     8.992334
   50     9.007197     1.000000     2.628756     9.025005
   51     9.035514     1.000000     2.644208     9.052350
   52     9.058976     1.000000     2.654175     9.074461
   53     9.076914     1.000000     2.658338     9.090839
   54     9.089000     1.000000     2.656676     9.101521
   55     9.096494     1.000000     2.649223     9.106352
   56     9.094253     1.000000     2.634763     9.103663
   57     9.092719     1.000000     2.617161     9.099836
   58     9.083645     1.000000     2.593105     9.086942
   59     9.053137     1.000000     2.557401     9.061076
   60     9.049870     1.000000     2.525884     9.043860
   61     9.005481     1.000000     2.483302     9.007391
   62     8.968459     1.000000     2.432199     8.964138
   63     8.919753     1.000000     2.375531     8.911282
   64     8.871803     1.000000     2.316282     8.856594
   65     8.820819     1.000000     2.259562     8.804195
   66     8.744729     1.000000     2.191481     8.731206
   67     8.663490     1.000000     2.116598     8.649788
   68     8.579124     1.000000     2.043817     8.561608
   69     8.457137     1.000000     1.957713     8.455559
   70     8.363453     1.000000     1.871624     8.362320
