   id,    y+,          layer,       ux_1,        yplus_1
    1     0.785367     1.000000     0.046162     0.784495
    2     1.363547     1.000000     0.049094     1.361898
    3     1.767746     1.000000     0.054689     1.765255
    4     2.101382     1.000000     0.062243     2.097687
    5     2.388670     1.000000     0.070465     2.383383
    6     2.631481     1.000000     0.077690     2.624627
    7     2.821588     1.000000     0.082410     2.813759
    8     2.947649     1.000000     0.083762     2.939970
    9     3.001183     1.000000     0.081732     2.994915
   10     2.980103     1.000000     0.076795     2.975982
   11     2.888083     1.000000     0.069377     2.886004
   12     2.731198     1.000000     0.059626     2.730370
   13     2.513282     1.000000     0.047307     2.512679
   14     2.231280     1.000000     0.031846     2.229823
   15     1.866882     1.000000     0.012394     1.863925
   16     1.358214     1.000000     0.012043     1.352110
   17     0.232246     1.000000     0.041657     0.174085
   18     1.364567     1.000000     0.076248     1.381078
   19     1.974592     1.000000     0.116368     1.993720
   20     2.474005     1.000000     0.162493     2.487896
   21     2.901318     1.000000     0.214306     2.918909
   22     3.299441     1.000000     0.273725     3.316566
   23     3.673701     1.000000     0.339916     3.695695
   24     4.028194     1.000000     0.412350     4.053323
   25     4.378987     1.000000     0.493244     4.400577
   26     4.720380     1.000000     0.583206     4.747244
   27     5.038192     1.000000     0.680251     5.090026
   28     5.380451     1.000000     0.779022     5.414629
   29     5.696004     1.000000     0.880756     5.719520
   30     5.989965     1.000000     0.990309     6.003075
   31     6.297557     1.000000     1.095978     6.293182
   32     6.444352     1.000000     1.218126     6.555939
   33     6.895172     1.000000     1.314785     6.804643
   34     6.821976     1.000000     1.437328     7.025617
   35     7.450283     1.000000     1.547194     7.282331
   36     7.173726     1.000000     1.622547     7.402088
   37     7.797250     1.000000     1.748319     7.643421
   38     7.553273     1.000000     1.809374     7.736738
   39     8.067583     1.000000     1.942720     7.963007
   40     7.925606     1.000000     1.994462     8.053213
   41     8.250626     1.000000     2.104676     8.211859
   42     8.305672     1.000000     2.181163     8.352287
   43     8.408017     1.000000     2.241678     8.432000
   44     8.490535     1.000000     2.312264     8.532265
   45     8.641407     1.000000     2.380245     8.640238
   46     8.644890     1.000000     2.422188     8.698198
   47     8.776069     1.000000     2.477284     8.779735
   48     8.808144     1.000000     2.514777     8.837663
   49     8.860532     1.000000     2.547488     8.886416
   50     8.947170     1.000000     2.584409     8.948591
   51     8.913582     1.000000     2.589416     8.958220
   52     9.020392     1.000000     2.618202     9.013873
   53     9.012982     1.000000     2.625981     9.034119
   54     9.017189     1.000000     2.619080     9.038220
   55     9.061636     1.000000     2.623142     9.062970
   56     9.047079     1.000000     2.611288     9.062134
   57     9.049939     1.000000     2.592546     9.057508
   58     9.044778     1.000000     2.571099     9.050322
   59     9.029556     1.000000     2.542624     9.034311
   60     9.009526     1.000000     2.507296     9.009765
   61     8.978268     1.000000     2.466478     8.980080
   62     8.950413     1.000000     2.420838     8.943557
   63     8.904315     1.000000     2.367498     8.895314
   64     8.849742     1.000000     2.310043     8.843557
   65     8.794903     1.000000     2.248340     8.777691
   66     8.710342     1.000000     2.179920     8.699651
   67     8.613830     1.000000     2.097450     8.614180
   68     8.559711     1.000000     2.029423     8.542533
   69     8.440622     1.000000     1.949232     8.438988
   70     8.348832     1.000000     1.864829     8.347647
   71     8.253039     1.000000     1.783661     8.251839
   72     8.152742     1.000000     1.701805     8.151522
   73     8.047484     1.000000     1.619098     8.046262
   74     7.936973     1.000000     1.535687     7.935758
   75     7.820997     1.000000     1.451828     7.819794
   76     7.699374     1.000000     1.367816     7.698188
   77     7.571930     1.000000     1.283969     7.570761
   78     7.438479     1.000000     1.200610     7.437330
   79     7.298821     1.000000     1.118064     7.297694
   80     7.152730     1.000000     1.036656     7.151625
   81     6.999952     1.000000     0.956708     6.998869
   82     6.840193     1.000000     0.878536     6.839135
   83     6.673119     1.000000     0.802450     6.672087
   84     6.498337     1.000000     0.728752     6.497332
   85     6.315391     1.000000     0.657734     6.314414
   86     6.123739     1.000000     0.589678     6.122792
   87     5.922737     1.000000     0.524854     5.921821
   88     5.711610     1.000000     0.463519     5.710727
   89     5.489414     1.000000     0.405916     5.488565
   90     5.254981     1.000000     0.352275     5.254168
   91     5.006842     1.000000     0.302807     5.006067
   92     4.743116     1.000000     0.257709     4.742382
   93     4.461326     1.000000     0.217160     4.460636
   94     4.158112     1.000000     0.181321     4.157468
   95     3.828725     1.000000     0.150333     3.828132
   96     3.466091     1.000000     0.124320     3.465555
   97     3.058836     1.000000     0.103385     3.058363
   98     2.586476     1.000000     0.087610     2.586076
   99     2.004141     1.000000     0.077059     2.003831
  100     1.157283     1.000000     0.071773     1.157104
  101     1.157283     1.000000     0.071773     1.157104
  102     2.004141     1.000000     0.077059     2.003831
  103     2.586476     1.000000     0.087610     2.586076
  104     3.058836     1.000000     0.103385     3.058363
  105     3.466091     1.000000     0.124320     3.465555
  106     3.828725     1.000000     0.150333     3.828132
  107     4.158112     1.000000     0.181321     4.157468
  108     4.461326     1.000000     0.217160     4.460636
  109     4.743116     1.000000     0.257709     4.742382
  110     5.006842     1.000000     0.302807     5.006067
  111     5.254981     1.000000     0.352275     5.254168
  112     5.489414     1.000000     0.405916     5.488565
  113     5.711610     1.000000     0.463519     5.710727
  114     5.922737     1.000000     0.524854     5.921821
  115     6.123739     1.000000     0.589678     6.122792
  116     6.315391     1.000000     0.657734     6.314414
  117     6.498337     1.000000     0.728752     6.497332
  118     6.673119     1.000000     0.802450     6.672087
  119     6.840193     1.000000     0.878536     6.839135
  120     6.999952     1.000000     0.956708     6.998869
  121     7.152730     1.000000     1.036656     7.151625
  122     7.298821     1.000000     1.118064     7.297694
  123     7.438479     1.000000     1.200610     7.437330
  124     7.571930     1.000000     1.283969     7.570761
  125     7.699374     1.000000     1.367816     7.698188
  126     7.820997     1.000000     1.451828     7.819794
  127     7.936973     1.000000     1.535687     7.935758
  128     8.047484     1.000000     1.619098     8.046262
  129     8.152742     1.000000     1.701805     8.151522
  130     8.253039     1.000000     1.783661     8.251839
  131     8.348832     1.000000     1.864829     8.347647
  132     8.440622     1.000000     1.949232     8.438988
  133     8.559711     1.000000     2.029423     8.542533
  134     8.613830     1.000000     2.097450     8.614180
  135     8.710342     1.000000     2.179920     8.699651
  136     8.794903     1.000000     2.248340     8.777691
  137     8.849742     1.000000     2.310043     8.843557
  138     8.904315     1.000000     2.367498     8.895314
  139     8.950413     1.000000     2.420838     8.943557
  140     8.978268     1.000000     2.466478     8.980080
  141     9.009526     1.000000     2.507296     9.009765
  142     9.029556     1.000000     2.542624     9.034311
  143     9.044778     1.000000     2.571099     9.050322
  144     9.049939     1.000000     2.592546     9.057508
  145     9.047079     1.000000     2.611288     9.062134
  146     9.061636     1.000000     2.623142     9.062970
  147     9.017189     1.000000     2.619080     9.038220
  148     9.012982     1.000000     2.625981     9.034119
  149     9.020392     1.000000     2.618202     9.013873
  150     8.913582     1.000000     2.589416     8.958220
  151     8.947170     1.000000     2.584409     8.948591
  152     8.860532     1.000000     2.547488     8.886416
  153     8.808144     1.000000     2.514777     8.837663
  154     8.776069     1.000000     2.477284     8.779735
  155     8.644890     1.000000     2.422188     8.698198
  156     8.641407     1.000000     2.380245     8.640238
  157     8.490535     1.000000     2.312264     8.532265
  158     8.408017     1.000000     2.241678     8.432000
  159     8.305672     1.000000     2.181163     8.352287
  160     8.250626     1.000000     2.104676     8.211859
  161     7.925606     1.000000     1.994462     8.053213
  162     8.067583     1.000000     1.942720     7.963007
  163     7.553273     1.000000     1.809374     7.736738
  164     7.797250     1.000000     1.748319     7.643421
  165     7.173726     1.000000     1.622547     7.402088
  166     7.450283     1.000000     1.547194     7.282331
  167     6.821976     1.000000     1.437328     7.025617
  168     6.895172     1.000000     1.314785     6.804643
  169     6.444352     1.000000     1.218126     6.555939
  170     6.297557     1.000000     1.095978     6.293182
  171     5.989965     1.000000     0.990309     6.003075
  172     5.696004     1.000000     0.880756     5.719520
  173     5.380451     1.000000     0.779022     5.414629
  174     5.038192     1.000000     0.680251     5.090026
  175     4.720380     1.000000     0.583206     4.747244
  176     4.378987     1.000000     0.493244     4.400577
  177     4.028194     1.000000     0.412350     4.053323
  178     3.673701     1.000000     0.339916     3.695695
  179     3.299441     1.000000     0.273725     3.316566
  180     2.901318     1.000000     0.214306     2.918909
  181     2.474005     1.000000     0.162493     2.487896
  182     1.974592     1.000000     0.116368     1.993720
  183     1.364567     1.000000     0.076248     1.381078
  184     0.232246     1.000000     0.041657     0.174085
  185     1.358214     1.000000     0.012043     1.352110
  186     1.866882     1.000000     0.012394     1.863925
  187     2.231280     1.000000     0.031846     2.229823
  188     2.513282     1.000000     0.047307     2.512679
  189     2.731198     1.000000     0.059626     2.730370
  190     2.888083     1.000000     0.069377     2.886004
  191     2.980103     1.000000     0.076795     2.975982
  192     3.001183     1.000000     0.081732     2.994915
  193     2.947649     1.000000     0.083762     2.939970
  194     2.821588     1.000000     0.082410     2.813759
  195     2.631481     1.000000     0.077690     2.624627
  196     2.388670     1.000000     0.070465     2.383383
  197     2.101382     1.000000     0.062243     2.097687
  198     1.767746     1.000000     0.054689     1.765255
  199     1.363547     1.000000     0.049094     1.361898
  200     0.785367     1.000000     0.046162     0.784495
