   id,    y+,          layer,       ux_1,        yplus_1
    1     0.245110     1.000000     0.005307     0.248691
    2     0.432069     1.000000     0.004584     0.438457
    3     0.576824     1.000000     0.003102     0.585020
    4     0.714934     1.000000     0.000756     0.724470
    5     0.857504     1.000000     0.002621     0.868103
    6     1.009595     1.000000     0.007300     1.021347
    7     1.174774     1.000000     0.013622     1.188024
    8     1.356561     1.000000     0.021864     1.370114
    9     1.552907     1.000000     0.032362     1.567593
   10     1.768599     1.000000     0.045458     1.781269
   11     1.992289     1.000000     0.061345     2.006762
   12     2.225560     1.000000     0.080288     2.240246
   13     2.466616     1.000000     0.102703     2.480163
   14     2.712456     1.000000     0.129052     2.726738
   15     2.960000     1.000000     0.159067     2.976825
   16     3.208495     1.000000     0.193390     3.226949
   17     3.462031     1.000000     0.232375     3.479692
   18     3.713846     1.000000     0.275341     3.730047
   19     3.962172     1.000000     0.323803     3.980487
   20     4.209029     1.000000     0.377401     4.230968
   21     4.463093     1.000000     0.437279     4.486777
   22     4.720079     1.000000     0.502437     4.740316
   23     4.966831     1.000000     0.573141     4.992614
   24     5.204908     1.000000     0.647654     5.241586
   25     5.449736     1.000000     0.726406     5.486179
   26     5.694277     1.000000     0.808100     5.723061
   27     5.930009     1.000000     0.892244     5.947817
   28     6.152904     1.000000     0.983752     6.171882
   29     6.372601     1.000000     1.079065     6.395986
   30     6.580813     1.000000     1.176759     6.616039
   31     6.792546     1.000000     1.273179     6.823191
   32     6.984496     1.000000     1.369262     7.017590
   33     7.168870     1.000000     1.463898     7.198504
   34     7.339256     1.000000     1.557814     7.370971
   35     7.509887     1.000000     1.650931     7.535114
   36     7.658012     1.000000     1.745832     7.695092
   37     7.822834     1.000000     1.834051     7.842533
   38     7.932909     1.000000     1.925293     7.982585
   39     8.118189     1.000000     2.009325     8.121607
   40     8.145169     1.000000     2.079879     8.214261
   41     8.385147     1.000000     2.175195     8.366927
   42     8.376251     1.000000     2.219313     8.429348
   43     8.491084     1.000000     2.298666     8.526392
   44     8.690732     1.000000     2.372445     8.657663
   45     8.551358     1.000000     2.387421     8.654060
   46     8.832519     1.000000     2.473715     8.785191
   47     8.776038     1.000000     2.500599     8.827961
   48     8.853189     1.000000     2.535343     8.871597
   49     8.929190     1.000000     2.576880     8.938636
   50     8.931491     1.000000     2.593502     8.964228
   51     9.002204     1.000000     2.618552     9.008458
   52     9.001317     1.000000     2.627220     9.028494
   53     9.055523     1.000000     2.639543     9.059075
   54     9.043939     1.000000     2.636319     9.066648
   55     9.077502     1.000000     2.634066     9.081080
   56     9.063119     1.000000     2.620286     9.078231
   57     9.069610     1.000000     2.602530     9.075307
   58     9.062658     1.000000     2.581354     9.067376
   59     9.041842     1.000000     2.550258     9.047536
   60     9.026020     1.000000     2.515818     9.023869
   61     8.978693     1.000000     2.468116     8.984587
   62     8.973191     1.000000     2.429029     8.960406
   63     8.915773     1.000000     2.375937     8.907148
   64     8.853181     1.000000     2.313081     8.849947
   65     8.807212     1.000000     2.252846     8.788172
   66     8.719207     1.000000     2.184564     8.707927
   67     8.621355     1.000000     2.101246     8.621777
   68     8.567178     1.000000     2.032895     8.549778
   69     8.447191     1.000000     1.952333     8.445540
   70     8.355009     1.000000     1.867579     8.353827
   71     8.258874     1.000000     1.786154     8.257676
   72     8.158272     1.000000     1.704073     8.157053
   73     8.052737     1.000000     1.621162     8.051515
   74     7.941971     1.000000     1.537564     7.940756
   75     7.825758     1.000000     1.453531     7.824555
   76     7.703913     1.000000     1.369359     7.702727
   77     7.576260     1.000000     1.285362     7.575092
   78     7.442613     1.000000     1.201863     7.441464
   79     7.302769     1.000000     1.119187     7.301641
   80     7.156501     1.000000     1.037658     7.155395
   81     7.003553     1.000000     0.957597     7.002471
   82     6.843633     1.000000     0.879320     6.842575
   83     6.676403     1.000000     0.803137     6.675371
   84     6.501472     1.000000     0.729348     6.500467
   85     6.318380     1.000000     0.658247     6.317403
   86     6.126587     1.000000     0.590113     6.125640
   87     5.925447     1.000000     0.525218     5.924531
   88     5.714185     1.000000     0.463818     5.713301
   89     5.491854     1.000000     0.406156     5.491005
   90     5.257287     1.000000     0.352460     5.256474
   91     5.009014     1.000000     0.302944     5.008240
   92     4.745153     1.000000     0.257803     4.744419
   93     4.463224     1.000000     0.217216     4.462534
   94     4.159867     1.000000     0.181343     4.159223
   95     3.830330     1.000000     0.150328     3.829737
   96     3.467536     1.000000     0.124291     3.467000
   97     3.060106     1.000000     0.103337     3.059632
   98     2.587546     1.000000     0.087549     2.587146
   99     2.004969     1.000000     0.076988     2.004658
  100     1.157760     1.000000     0.071698     1.157581
  101     1.157760     1.000000     0.071698     1.157581
  102     2.004969     1.000000     0.076988     2.004658
  103     2.587546     1.000000     0.087549     2.587146
  104     3.060106     1.000000     0.103337     3.059632
  105     3.467536     1.000000     0.124291     3.467000
  106     3.830330     1.000000     0.150328     3.829737
  107     4.159867     1.000000     0.181343     4.159223
  108     4.463224     1.000000     0.217216     4.462534
  109     4.745153     1.000000     0.257803     4.744419
  110     5.009014     1.000000     0.302944     5.008240
  111     5.257287     1.000000     0.352460     5.256474
  112     5.491854     1.000000     0.406156     5.491005
  113     5.714185     1.000000     0.463818     5.713301
  114     5.925447     1.000000     0.525218     5.924531
  115     6.126587     1.000000     0.590113     6.125640
  116     6.318380     1.000000     0.658247     6.317403
  117     6.501472     1.000000     0.729348     6.500467
  118     6.676403     1.000000     0.803137     6.675371
  119     6.843633     1.000000     0.879320     6.842575
  120     7.003553     1.000000     0.957597     7.002471
  121     7.156501     1.000000     1.037658     7.155395
  122     7.302769     1.000000     1.119187     7.301641
  123     7.442613     1.000000     1.201863     7.441464
  124     7.576260     1.000000     1.285362     7.575092
  125     7.703913     1.000000     1.369359     7.702727
  126     7.825758     1.000000     1.453531     7.824555
  127     7.941971     1.000000     1.537564     7.940756
  128     8.052737     1.000000     1.621162     8.051515
  129     8.158272     1.000000     1.704073     8.157053
  130     8.258874     1.000000     1.786154     8.257676
  131     8.355009     1.000000     1.867579     8.353827
  132     8.447191     1.000000     1.952333     8.445540
  133     8.567178     1.000000     2.032895     8.549778
  134     8.621355     1.000000     2.101246     8.621777
  135     8.719207     1.000000     2.184564     8.707927
  136     8.807212     1.000000     2.252846     8.788172
  137     8.853181     1.000000     2.313081     8.849947
  138     8.915773     1.000000     2.375937     8.907148
  139     8.973191     1.000000     2.429029     8.960406
  140     8.978693     1.000000     2.468116     8.984587
  141     9.026020     1.000000     2.515818     9.023869
  142     9.041842     1.000000     2.550258     9.047536
  143     9.062658     1.000000     2.581354     9.067376
  144     9.069610     1.000000     2.602530     9.075307
  145     9.063119     1.000000     2.620286     9.078231
  146     9.077502     1.000000     2.634066     9.081080
  147     9.043939     1.000000     2.636319     9.066648
  148     9.055523     1.000000     2.639543     9.059075
  149     9.001317     1.000000     2.627220     9.028494
  150     9.002204     1.000000     2.618552     9.008458
  151     8.931491     1.000000     2.593502     8.964228
  152     8.929190     1.000000     2.576880     8.938636
  153     8.853189     1.000000     2.535343     8.871597
  154     8.776038     1.000000     2.500599     8.827961
  155     8.832519     1.000000     2.473715     8.785191
  156     8.551358     1.000000     2.387421     8.654060
  157     8.690732     1.000000     2.372445     8.657663
  158     8.491084     1.000000     2.298666     8.526392
  159     8.376251     1.000000     2.219313     8.429348
  160     8.385147     1.000000     2.175195     8.366927
  161     8.145169     1.000000     2.079879     8.214261
  162     8.118189     1.000000     2.009325     8.121607
  163     7.932909     1.000000     1.925293     7.982585
  164     7.822834     1.000000     1.834051     7.842533
  165     7.658012     1.000000     1.745832     7.695092
  166     7.509887     1.000000     1.650931     7.535114
  167     7.339256     1.000000     1.557814     7.370971
  168     7.168870     1.000000     1.463898     7.198504
  169     6.984496     1.000000     1.369262     7.017590
  170     6.792546     1.000000     1.273179     6.823191
  171     6.580813     1.000000     1.176759     6.616039
  172     6.372601     1.000000     1.079065     6.395986
  173     6.152904     1.000000     0.983752     6.171882
  174     5.930009     1.000000     0.892244     5.947817
  175     5.694277     1.000000     0.808100     5.723061
  176     5.449736     1.000000     0.726406     5.486179
  177     5.204908     1.000000     0.647654     5.241586
  178     4.966831     1.000000     0.573141     4.992614
  179     4.720079     1.000000     0.502437     4.740316
  180     4.463093     1.000000     0.437279     4.486777
  181     4.209029     1.000000     0.377401     4.230968
  182     3.962172     1.000000     0.323803     3.980487
  183     3.713846     1.000000     0.275341     3.730047
  184     3.462031     1.000000     0.232375     3.479692
  185     3.208495     1.000000     0.193390     3.226949
  186     2.960000     1.000000     0.159067     2.976825
  187     2.712456     1.000000     0.129052     2.726738
  188     2.466616     1.000000     0.102703     2.480163
  189     2.225560     1.000000     0.080288     2.240246
  190     1.992289     1.000000     0.061345     2.006762
  191     1.768599     1.000000     0.045458     1.781269
  192     1.552907     1.000000     0.032362     1.567593
  193     1.356561     1.000000     0.021864     1.370114
  194     1.174774     1.000000     0.013622     1.188024
  195     1.009595     1.000000     0.007300     1.021347
  196     0.857504     1.000000     0.002621     0.868103
  197     0.714934     1.000000     0.000756     0.724470
  198     0.576824     1.000000     0.003102     0.585020
  199     0.432069     1.000000     0.004584     0.438457
  200     0.245110     1.000000     0.005307     0.248691
